concept,source language text,target language text,variations,label
mean,It means what it means!,Dit beteken net dit:,"['bedoel', 'beteken']",beteken
mean,- I only mean...,Ek bedoel net...,"['bedoel', 'beteken']",bedoel
mean,"What does ""Gilles"" mean?","Wat beteken ""Gilles""?","['bedoel', 'beteken']",beteken
mean,It means what it means!,Dit beteken net dit:,"['bedoel', 'beteken']",beteken
mean,"Forgive me for not introducing myself, although, coming from afar, my name and title mean little to you.","Verskoon, ek het my nie voorgestel nie Alhoewel my naam en titels nie baie vir u sal beteken nie, omdat ek van so ver af kom","['bedoel', 'beteken']",beteken
mean,I mean late in the season The lilac's going to leaf,Ek bedoel laat in die seisoen Die sering begin al blare wissel,"['bedoel', 'beteken']",bedoel
mean,What do you mean? Action?,Wat bedoel jy?,"['bedoel', 'beteken']",bedoel
mean,-What do you mean?,Wat bedoel jy?,"['bedoel', 'beteken']",bedoel
mean,It means we've been questioning the wrong guy.,Dit beteken dat ons die verkeerde man ondervra.,"['bedoel', 'beteken']",beteken
mean,And do you mean to suggest by this That I am wrong to wish?,En bedoel jy daarmee dat ... ek verkeerd is om te wens?,"['bedoel', 'beteken']",bedoel
mean,- You mean that my grand father -...was a real liar.,Bedoel jy dat my Oupa... 'n verdekselse leuenaar was,"['bedoel', 'beteken']",bedoel
mean,What do you mean 'who'?,Wat bedoel ma met 'wie'?,"['bedoel', 'beteken']",bedoel
mean,I don't have to tell you what this means for your career.,Ek hoef jou nie te vertel wat dit vir jou loopbaan sal beteken nie,"['bedoel', 'beteken']",beteken
mean,"I mean, come on.","Ek bedoel, kom nou.","['bedoel', 'beteken']",bedoel
mean,"I mean, he certainly looks charming in the pictures.","Ek bedoel, hy lyk baie sjarmant in die fotos","['bedoel', 'beteken']",bedoel
mean,I hope you do not forget that Regent Tulp's cancellation of your debts means you owe the city... Certain favours.,"Ek hoop jy vergeet nie dat Regent Tulp se kansellasie van jou skuld ook beteken jy skuld die stad... sekere ""gunsies""","['bedoel', 'beteken']",beteken
mean,What do you mean?,- Wat bedoel jy?,"['bedoel', 'beteken']",bedoel
mean,How do you mean?,Hoe bedoel jy?,"['bedoel', 'beteken']",bedoel
mean,"What does ""committed"" mean?","Wat beteken ""toegewy""?","['bedoel', 'beteken']",beteken
mean,"Oh, you mean me?","O, jy bedoel ek?","['bedoel', 'beteken']",bedoel
mean,"Sorry, Tony. What I meant...","Jammer, Tony, ek bedoel...","['bedoel', 'beteken']",bedoel
mean,"I mean, if he did, then of course I'm glad, but, I mean, he hasn't redeemed himself, has he?","Maar ek bedoel, hy het dit tog nie losgekoop, tog? Prima.","['bedoel', 'beteken']",bedoel
already,"Franz and I already agreed, if it were a boy it would be...","Franz-Joseph en en ek het reeds ooreengekom, dat as dit 'n seun is,","['al', 'reeds']",reeds
already,Because we are already married to each other.,"Nee, want ons is reeds getroud met mekaar","['al', 'reeds']",reeds
already,I was about to confirm what you two have already deduced.,Ek het bevestig wat julle al afgelei het.,"['al', 'reeds']",al
already,"Besides, I've already started it.","Trouens, ek het al begin","['al', 'reeds']",al
already,I already answered NCIS's questions.,Ek het die vrae van NCIS al beantwoord.,"['al', 'reeds']",al
already,I already told you... you've got the wrong guy.,"Ek het dit al gesê, julle het die verkeerde.","['al', 'reeds']",al
already,Mama has seen the child already. Little one!,Mamma het haar al raakgesien,"['al', 'reeds']",al
already,"She already told me that I can't log on to Petty Officer Wells' laptop without her, Gibbs. Abby...","Sy het gesê me al dat ek nie mag inloggen in die laptop van Wells, sonder haar, Gibbs.","['al', 'reeds']",al
already,Nice typeface. He already told us that.,Hy het ons vertel dat al.,"['al', 'reeds']",al
already,"I already told you, you cannot come in. She is sleeping.","Ek het jou reeds vertel jy kan nie ingaan nie, die kind slaap","['al', 'reeds']",reeds
already,But you already know.,Maar jy weet reeds.,"['al', 'reeds']",reeds
already,"Max, a child of this age is truly missing here. Yes, all our own are already too grown up. A mother has nothing left to do.","Max, ek mis so'n kindjie hier by ons, want ons eie is al te groot, 'n moeder het niks meer om te doen nie","['al', 'reeds']",al
already,"My office has already dispatched an urgent request to any UN forces in the area, but we've been ordered back to base.",- My offisier gestuur al 'n dringend versoek aan die VN gewapende magte in die buurt. Maar ons het die bevel om na die basis terug te keer.,"['al', 'reeds']",al
already,"We already saw each other before, Highness!","Ons het mekaar al voorheen gesien, Hoogheid!","['al', 'reeds']",al
already,You've already started.,Julle het al begin,"['al', 'reeds']",al
already,We have our first caller already.,"Ons het reeds ons eerste inbeller, gaan voort","['al', 'reeds']",reeds
already,You've already asked four questions and in our business one's already too much.,"Jy het al 4 vrae gevra, en in ons besigheid is een al te veel","['al', 'reeds']",al
already,The document for our divorce or have you already forgotten ?,"Die papier van ons skeiding, of het jy al vergeet?","['al', 'reeds']",al
already,I hoped we'd already have reached an agreement.,Maar ek het gehoop dat ons reeds 'n ooreenkoms sou hê,"['al', 'reeds']",reeds
already,Is the suitcase already ready?,Is die tas al gereed? - Nog nie,"['al', 'reeds']",al
already,I've written her already.,Ek het al vir haar geskryf,"['al', 'reeds']",al
already,- We're already here.,Ons is al hier,"['al', 'reeds']",al
already,"Perhaps you've already made up your mind, haven't you?","Miskien weet jy al wat jy regtig wil doen, het jy?","['al', 'reeds']",al
already,- It's already drawn up?,Is dit reeds opgestel?,"['al', 'reeds']",reeds
already,Our Lot has been on the radio twice already.,Onse Lot was al 2 keer op die radio gewees,"['al', 'reeds']",al
already,It was unnecessary for you to remind me. I've already prepared myself.,"Dit is onnodig om my te herinner, ek het my reeds voorberei","['al', 'reeds']",reeds
already,Do you already have more than I do?,Het jy al meer as ek?,"['al', 'reeds']",al
already,So why do you come ask me for an authorisation since you've already gone ahead.,- 'n Bietjie So waarom vra jy my vir goedkeuring as jy reeds voortgegaan het?,"['al', 'reeds']",reeds
already,I want to know if the Empress have already studied the ceremonial.,Ek wil weet of haar Majesteit al die seremonie bestudeer het,"['al', 'reeds']",al
already,- You've already met.,- U het haar tog al ontmoet?,"['al', 'reeds']",al
already,I'm already up here.,Ek is reeds hier,"['al', 'reeds']",reeds
already,and the material we've already found in the apartment.,en die materiaal wat ons reeds gekry het,"['al', 'reeds']",reeds
already,Are you already ready?,Is jy al gereed?,"['al', 'reeds']",al
already,- Did Mama see the child already?,- Het Mamma al die kind gesien? - Natuurlik!,"['al', 'reeds']",al
already,"It's midnight already, Birkut.","Dis al middernag, Birkut","['al', 'reeds']",al
already,And Mendez already has himself a full dance card.,- Mendez self het al 'n volle dans kaart.,"['al', 'reeds']",al
already,I'd have prefferred the whole pie. I already have a typewriter.,"Ek wou eintlik die hele koek hê, want ek het reeds 'n tikmasjien","['al', 'reeds']",reeds
already,You already got one gun;,Jy het al 'n wapen.,"['al', 'reeds']",al
already,"""He had already married several women.","""Hy was al verskeie kere getroud","['al', 'reeds']",al
already,Say that I am already going.,Sê aan die Graaf dat ek reeds kom,"['al', 'reeds']",reeds
already,You've already asked four questions and in our business one's already too much.,"Jy het al 4 vrae gevra, en in ons besigheid is een al te veel","['al', 'reeds']",al
already,"Unless you've already got someone in mind, of course.",Tensy jy al iemand in die oog het.,"['al', 'reeds']",al
already,You already knew that.,Maar dat het geweet jy al.,"['al', 'reeds']",al
already,Too many nations have already sent out their feelers to me.,Te veel lande het al voelers na my uitgesteek,"['al', 'reeds']",al
already,She's already done 4 or 5.,Sy het reeds 4 of 5 gedoen.,"['al', 'reeds']",reeds
already,They can't get the fire under control. 900 hectares have already burnt.,Hulle kry nie die brand onder beheer nie 900 hektaar is al afgebrand,"['al', 'reeds']",al
already,"Life tore us apart, the harm's already done.","Die lewe het ons uitmekaar geskeur, die skade is al gedoen","['al', 'reeds']",al
already,Helena. She already understood me. I know Greek.,"Sy verstaan my alreeds, ek ken al Grieks!","['al', 'reeds']",al
already,The priest had already been arrested for questioning.,Die priester word reeds aangehou vir ondervraging,"['al', 'reeds']",reeds
already,"I already see the scene. Simpering, music, why not petit fours since we're at it!","Ek sien dit al: aanstellerige glimlagte, musiek, waarom nie petit fours terwyl ons daar is!","['al', 'reeds']",al
already,She's dead already.,"Sy is al dood, dood!","['al', 'reeds']",al
already,"Shit, it starts already and I have no dictionary.","Shit, dit begin al,. en ek het nie 'n woordeboek nie.","['al', 'reeds']",al
already,Don't answer. There's no point. He's already decided.,"Moenie antwoord nie, dis nodeloos Hy het reeds gekies","['al', 'reeds']",reeds
already,"He is already quite a different boy than the insolent, undisciplined tough one we received here.","Hy is al 'n ander seun as die astrante, ongedisiplineerde woestaard wat ons gekry het.","['al', 'reeds']",al
time,"When was the last time you saw her? It was, uh, months ago.",Wanneer het jy haar die laaste keer gesien?,"['keer', 'maal', 'tyd']",keer
time,It's time for the anaesthetics.,Dis tyd vir die narkose,"['keer', 'maal', 'tyd']",tyd
time,And now it's time for some questions from the audience.,En nou is dit tyd vir vrae van die gehoor,"['keer', 'maal', 'tyd']",tyd
time,The time is coming for me to go,Dis tyd vir my om te gaan.,"['keer', 'maal', 'tyd']",tyd
time,"In festive times, my skills aren't needed, so I fish to pass the time.","En as dit fees is, benodig hulle nie my dienste nie So, ek vang vis om die tyd om te kry","['keer', 'maal', 'tyd']",tyd
time,I have no time.,Ek het nie die tyd nie.,"['keer', 'maal', 'tyd']",tyd
time,- Right. Where can we find time for poor relatives when our heart is aching for the whole world.,"Reg, waar sal ons tyd vind vir arme familielede as ons hart brand vir die hele wêreld?","['keer', 'maal', 'tyd']",tyd
time,I spent my time waiting for your father.,Ek het my tyd spandeer om vir jou pa te sit en wag,"['keer', 'maal', 'tyd']",tyd
time,I don't have time tomorrow.,Ek het môre nie tyd nie,"['keer', 'maal', 'tyd']",tyd
time,"Non it's time to return the favour."" That's actually not incorrect.",Nou is die tyd om terug te gee dis natuurlik nie verkeerd nie,"['keer', 'maal', 'tyd']",tyd
time,It's rung 15 times already!,Dit het al 15 maal gelui!,"['keer', 'maal', 'tyd']",maal
time,That's the last time I lent you something.,Laaste keer dat ek jou iets leen,"['keer', 'maal', 'tyd']",keer
time,Are you serious about making... an honest film about those times?,Is jy ernstig om 'n eerlike film oor daardie tyd te maak?,"['keer', 'maal', 'tyd']",tyd
time,"But this time, keep it.",Hierdie keer hou jy dit.,"['keer', 'maal', 'tyd']",keer
time,How come you copied them 5 times?,Hoekom het jy hulle al 5 keer gekopieer?,"['keer', 'maal', 'tyd']",keer
time,- I want to breathe in one more time.,- Ek haal nog 'n keer asem in,"['keer', 'maal', 'tyd']",keer
time,"Abandoned by his disciples, denied three times by Peter.","Verlaat deur Sy dissipels, Drie maal verloën deur Petrus","['keer', 'maal', 'tyd']",maal
time,- Just give him time.,"- Ja, gee hom net tyd","['keer', 'maal', 'tyd']",tyd
time,"You know, I'm gonna have a lot of time on my hands.","Weet jy, ek gaan heel wat vrye tyd het.","['keer', 'maal', 'tyd']",tyd
time,Did you think we were joking... when we stipulated this amazing time... to see Mr. Derville?,Het jy gedink dis 'n grap toe ons so 'n snaakse tyd gestel het om mnr Derville te spreek?,"['keer', 'maal', 'tyd']",tyd
time,"For the last time, let me go.","Ek vra u vir die laaste maal, laat my ingaan na my kind!","['keer', 'maal', 'tyd']",maal
time,This is the first time that Baptiste has been back to this house.,Dis die eerste keer dat Baptiste terug is in hierdie huis,"['keer', 'maal', 'tyd']",keer
time,"Okay, I've spent enough time on this nonsense.","Goed, ek het reeds te veel tyd verspil op hierdie twak","['keer', 'maal', 'tyd']",tyd
time,Time destroys everything.,Tyd verweer alles.,"['keer', 'maal', 'tyd']",tyd
time,As for you... now's the time to open your mouth.,En jy... nou is die tyd om iets te sê,"['keer', 'maal', 'tyd']",tyd
time,"Mom said it was her fault, 'cause she didn't have enough time to take care of me. Uh...my mother was a cleaning lady and it's not fair 'cause she preferred to stay home...","Ma het gesê dis haar fout want sy't nie genoeg tyd gehad om my te versorg nie my ma was 'n skoonmaakster, en dit was swaar, want sy wou by die huis wees","['keer', 'maal', 'tyd']",tyd
time,"Once Keith washed out of flight school, I think he was just riding his time out.","Eens hy die vlug opleiding het laat vaar, doen hy sy tyd uit, dink ek.","['keer', 'maal', 'tyd']",tyd
time,Marianne...we forgot uh...we didn't have the time to tell you.,"Marianne... ons het vergeet... um... ons het nie tyd gehad om jou te vertel nie, Martin het gevra ons moet jou om verskoning vra toe jy geloop het,","['keer', 'maal', 'tyd']",tyd
time,You're trying to gain time.,Jy probeer tyd wen,"['keer', 'maal', 'tyd']",tyd
time,"Unfortunately, I had no time to change her clothes.",Ek het ongelukkig nie tyd gehad om haar aan te trek nie,"['keer', 'maal', 'tyd']",tyd
time,- But you don't have time!,- Maar jou tyd is dan so min!,"['keer', 'maal', 'tyd']",tyd
time,"You have told me that 100 times already, and I wish you would not have renounced.","Dit het u al 100 maal aan my gesê, en ek wens u het die troon nooit afgewys het nie","['keer', 'maal', 'tyd']",maal
time,One more time!,Nog een keer!,"['keer', 'maal', 'tyd']",keer
time,"When the time comes, I will be ready.","As die tyd kom, is ek gereed","['keer', 'maal', 'tyd']",tyd
time,She saved me through all this time.,Sy het my deur die grusame tyd gered,"['keer', 'maal', 'tyd']",tyd
time,"Gabs. It just... saves time. You know, just...","Gabs, om tyd te wen, sien jy?","['keer', 'maal', 'tyd']",tyd
time,Then there's time to think about it.,Dan het jy tyd genoeg om te dink.,"['keer', 'maal', 'tyd']",tyd
time,It's time.,Dis tyd!,"['keer', 'maal', 'tyd']",tyd
time,How did you find the time?,Waar het jy al die tyd gekry?,"['keer', 'maal', 'tyd']",tyd
time,Time is unimportant.,Tyd is nie van belang nie,"['keer', 'maal', 'tyd']",tyd
time,There is no time for political games.,Dit is nie nou die tyd vir politieke speletjies nie,"['keer', 'maal', 'tyd']",tyd
time,"I must hurry now, there's not much time.","Ek moet nou gou maak, Daar is nie baie tyd nie","['keer', 'maal', 'tyd']",tyd
time,It's time to go calling with gifts of sweets.,Dis tyd om te gaan kuier met geskenke en lekkergoed,"['keer', 'maal', 'tyd']",tyd
time,"Ladies and gentlemen, it's time for our panel to make their final statements.","Dames en here, dis tyd dat ons paneel hulle laaste stelling maak","['keer', 'maal', 'tyd']",tyd
time,I have no time. Her Majesty is expecting me.,"Ek het nie tyd nie, Haar Majesteit wag vir my","['keer', 'maal', 'tyd']",tyd
time,People asked themselves the same question in Jesus's time.,Dis interessant dat mense in Jesus se tyd dit ook gevra het,"['keer', 'maal', 'tyd']",tyd
time,I had the impression I was hearing the overture for the first time.,Dit het gevoel of ek die overture vir die eerste maal hoor,"['keer', 'maal', 'tyd']",maal
time,But I guess... this time we forgot to pray.,Hierdie keer het ons vergeet om te bid,"['keer', 'maal', 'tyd']",keer
time,"I could stop smoking and buy you some more time, but don't know if my lungs could take the shock.","Ek kan ophou met rook om wat tyd te wen, maar ek vrees dat my longe die skok nie hanteer.","['keer', 'maal', 'tyd']",tyd
time,I don't have time. Cookie said we have to go to Paris.,"Ek het nie tyd nie, ek en Koekie gaan Parys toe.","['keer', 'maal', 'tyd']",tyd
time,"I have marked your hand! And when the time comes, if you don't come to Lagardère, Lagardère will come to you!","En as die tyd kom, as jy na Lagardère kom nie, dan kom Lagardère na jou!","['keer', 'maal', 'tyd']",tyd
time,I love you. in time and eternity.,Ek bemin jou in tyd en ewigheid,"['keer', 'maal', 'tyd']",tyd
time,Good news is always we come in this horrid time of p ague.,Goeie nuus is altyd welkom in hierdie ellendige tyd van die plaag,"['keer', 'maal', 'tyd']",tyd
time,Time for a refresher.,Tyd vir 'n opknappingskursus.,"['keer', 'maal', 'tyd']",tyd
time,"This way, Miss. I don't have much time.","Kom saam, ek het nie baie tyd nie","['keer', 'maal', 'tyd']",tyd
time,Stabbed a guy 15 times with a screwdriver.,Hy steek 'n man 15 keer met 'n skroewedraaier.,"['keer', 'maal', 'tyd']",keer
time,I'm only asking one more time.,Ek vra dit jou nog 'n keer.,"['keer', 'maal', 'tyd']",keer
time,The Emperor is usually at his desk at this time.,Die Keiser is gewoonlik al agter sy lessenaar teen hierdie tyd,"['keer', 'maal', 'tyd']",tyd
time,Since you spend so much time with writers and artists...,Siende dat jy so baie tyd spandeer met skrywers en kunstenaars...,"['keer', 'maal', 'tyd']",tyd
time,"Go back to the time she sent the text, check again.","Gaan terug na die tyd dat sy die boodskap gestuur het, gaan nog eens.","['keer', 'maal', 'tyd']",tyd
time,That'll be the last time!,"Dis die laaste keer, nê!","['keer', 'maal', 'tyd']",keer
time,At least a dozen times.,Seker 'n dosyn maal,"['keer', 'maal', 'tyd']",maal
time,I refreshed the water three times and each time it was very black again.,"En ek het 3 keer skoon water gaan haal, en steeds was die water so swart","['keer', 'maal', 'tyd']",keer
time,When was the last time you saw them?,"Wanneer het jy hulle die laaste keer gesien? - Tony, dat het ek probeer.","['keer', 'maal', 'tyd']",keer
time,"You're wide awake, Tony, and you're just in time to see the second string in full effect.","- Jy is klaarwakker, Tony. Jy is net op tyd, voor die slag om die hand in volle werking.","['keer', 'maal', 'tyd']",tyd
time,But this summer I started to doubt this unsuitability for the first time.,Ek het gedink ek is onbekwaam vir liefde Maar ek het begin twyfel aan hierdie ongeskiktheid vir die eerste maal,"['keer', 'maal', 'tyd']",maal
time,And he raped me three times.,En hy het my 3 maal verkrag,"['keer', 'maal', 'tyd']",maal
time,"'Cause last time, she went a little Dirty Harry in there.","Want die laaste keer, is sy tekere gegaan as ""Dirty Harry"".","['keer', 'maal', 'tyd']",keer
time,"Look at me, think of me as if it were the last time.","Kyk na my, en dink aan my asof dit die laaste keer is","['keer', 'maal', 'tyd']",keer
time,Time of day?,Watter tyd?,"['keer', 'maal', 'tyd']",tyd
time,"Dear viewers, with us is the six-times gold medallist of the last Olympic Games.","Die vyfde baan Kristen Otto, wat vinnig uitskiet. Haar tyd by die draai 26,36 sekondes,","['keer', 'maal', 'tyd']",tyd
time,I have a tiny talent and an enormous amount of time.,"Ek het 'n klein talentjie, maar baie tyd tot my beskikking","['keer', 'maal', 'tyd']",tyd
time,A little. 3 or 4 times a week.,Bietjie. 3 of 4 maal per week.,"['keer', 'maal', 'tyd']",maal
time,But at dinner this evening and at the ball I will have ample time to get to know Helene.,"Maar by die dinee vanaand, en die bal sal ek tyd hê om te spandeer met Helene","['keer', 'maal', 'tyd']",tyd
time,I will always have time for her!,Ek sal altyd vir haar tyd hê!,"['keer', 'maal', 'tyd']",tyd
