concept,source language text,target language text,variations,label
these,"If there is publication bias, if small negative trials have gone missing in action, you can see it on one of these graphs.","Se hai un nesgo na publicación se os pequenos ensaios negativos desapareceron, pódese ver nunha destas gráficas.","['esas/eses', 'estas']",estas
these,But guess what's really crazy: the way these rating agencies are run.,Pero o que é en verdade para tolear é o modo no que funcionan estas axencias.,"['esas/eses', 'estas']",estas
these,"I put these things, a whole dozen of them, into the world.","Presento estas cousas, unha ducia delas, ao mundo.","['esas/eses', 'estas']",estas
these,"And to enable our warriors to use these weapons, we employ the most cutting-edge training methods.","E para que os nosos guerreiros usen estas armas, utilizamos métodos de adestramento de vangarda.","['esas/eses', 'estas']",estas
these,"When I first started researching romantic love, I found these madness metaphors everywhere.","Cando primeiramente empecei a buscar sobre o amor romántico, encontrei estas metáforas sobre a loucura en todas partes.","['esas/eses', 'estas']",estas
these,"And every time I do one of these investigations, I still get so excited, and I'm like 75 into them, and still I swear on number 76, I'm going to be like, ""This is the one!""","E cada vez que fago unha destas investigacións, sigo a emocionarme, e a pesar de que xa fixen como 75, xúrovos que na 76 vou estar, ""Esta é a boa!""","['esas/eses', 'estas']",estas
these,I think a lot of us feel boxed in by how we use these words.,Creo que moitos nos sentimos limitados por como usamos estas palabras.,"['esas/eses', 'estas']",estas
these,"What I mean by psychopathic killer are these people, these types of people.","Cando digo asasino psicópata refírome a estas persoas, este tipo de persoas.","['esas/eses', 'estas']",estas
these,And this is a question. The National Institute on Aging actually gave us a questionnaire to give these centenarians.,E esta é a cuestión. O Instituto Nacional do Envellecemento deunos un cuestionario para dar a estas persoas centenarias.,"['esas/eses', 'estas']",estas
way,"And honestly, where we've gone through over the last 11 years, through an attempt to find ways of turning circuits and cells and parts and pathways of the brain on and off, both to understand the science and also to confront some of the issues that face us all as humans.","E, honestamente, por onde pasamos nos últimos 11 anos na busca de maneiras de acender e apagar circuítos e células e rutas do cerebro, tanto para entende-la ciencia, como para facerlles fronte a algúns dos problemas","['forma/formas', 'maneira/maneiras', 'xeito/xeitos']",maneira/maneiras
way,"But when there is something that I really do want to do that progeria gets in the way of, like marching band or umpiring, we always find a way to do it, and that just shows that progeria isn't in control of my life.","Pero cando hai algo que realmente quero facer e a proxeria se interpón no meu camiño, como tocar nunha banda, ou arbitrar, sempre atopamos a maneira de facelo, e isto demostra que a proxeria non controla a miña vida.","['forma/formas', 'maneira/maneiras', 'xeito/xeitos']",maneira/maneiras
way,"This was a way to take really complicated ideas and make them memorable and knowledgeable, so people got it.","Era un xeito de expresar ideas moi complexas e facelas doadas de recoñecer e lembrar, para que a xente as entendera.","['forma/formas', 'maneira/maneiras', 'xeito/xeitos']",xeito/xeitos
way,"Now, it doesn't have to be that way.",Pero non ten por que ser dese xeito.,"['forma/formas', 'maneira/maneiras', 'xeito/xeitos']",xeito/xeitos
way,And I actually think it works the same way.,E penso que funciona do mesmo xeito.,"['forma/formas', 'maneira/maneiras', 'xeito/xeitos']",xeito/xeitos
way,"But we do provide on that website a standardized list of definitions, because it's hard to attack a behavior in the right way if we're not all sharing a definition of what that behavior is.","Mais o que si ofrecemos é unha lista estandarizada de definicións, porque é complicado atacar un comportamento no xeito correcto se non compartimos unha definición do que ese comportamento é.","['forma/formas', 'maneira/maneiras', 'xeito/xeitos']",xeito/xeitos
then,"And he said, ""She read it once and then she read it again.""","E dicía: ""leuno unha vez, e despois o volveu ler.""","['despois', 'entón', 'logo']",despois
then,"Then instead of deleting those positive outliers, what I intentionally do is come into a population like this one and say, why?","Entón, en vez de eliminar a eses estraños positivos, o que fago eu de maneira intencionada é dirixirme a unha poboación coma esta e dicir ""por que?"" Por que algúns de vostedes están tan por enriba da curva","['despois', 'entón', 'logo']",entón
then,"So how, then, does the brain solve its waste clearance problem?",Entón como soluciona o cerebro o problema da limpeza dos seus residuos?,"['despois', 'entón', 'logo']",entón
your,"If I can watch which lure you use to catch a fish, or I can watch how you flake your hand axe to make it better, or if I follow you secretly to your mushroom patch, I can benefit from your knowledge and wisdom and skills, and maybe even catch that fish before you do.","Se podo observar que isca usas para pescar, ou podo observar como fas lascas coa túa machada para perfeccionala, ou se secretamente te sigo até o teu roteiro de cogomelos podo beneficiarme do teu coñecemento, sabedoría e habilidades e incluso pescar ese peixe antes ca ti.","['teu/teus/túa/túas', 'vosa/vosas/voso']",teu/teus/túa/túas
your,"(Laughter) And I said, ""Solomon, Your email intrigues me.""","(Risos) E dixen ""Solomon, o teu correo intrígame.""","['teu/teus/túa/túas', 'vosa/vosas/voso']",teu/teus/túa/túas
your,The one thing that everybody appreciates and wants when they're speaking is to know that what they say matters so much you might actually change your mind.,O único que todo o mundo aprecia e quere cando está falando é saber que o que di importa tanto que pode provocar o teu cambio de opinión.,"['teu/teus/túa/túas', 'vosa/vosas/voso']",teu/teus/túa/túas
your,"So with increased exercise over your lifetime, you're not going to cure dementia or Alzheimer's disease, but what you're going to do is you're going to create the strongest, biggest hippocampus and prefrontal cortex so it takes longer for these diseases to actually have an effect.","Así que con máis exercicio ao longo da vosa vida non ides curar a demencia ou o alzhéimer, pero si ides facer o hipocampo e o córtex prefrontal máis grandes e fortes polo que a estas enfermidades lles levará máis tempo facer efecto.","['teu/teus/túa/túas', 'vosa/vosas/voso']",vosa/vosas/voso
your,"So finally, to break the deadlock, the Philistines send their mightiest warrior down into the valley floor, and he calls out and he says to the Israelites, ""Send your mightiest warrior down, and we'll have this out, just the two of us.""","Ó final, para saír deste estancamento, os palestinos mandaron ó seu guerreiro máis forte ó val, onde chama ós isrealitas e di ""Enviade aquí abaixo ó voso mellor guerreiro e trataremos este asunto, só nós os dous.""","['teu/teus/túa/túas', 'vosa/vosas/voso']",vosa/vosas/voso
your,"To give you a feel for this idea, imagine the following scenario: You walk into your child's day care center.","Para que comprendades esta idea, imaxinade o seguinte escenario: Entrades na gardería da vosa filla.","['teu/teus/túa/túas', 'vosa/vosas/voso']",vosa/vosas/voso
your,"Gene patent proponents say, ""See? We didn't patent the gene in your body, we patented an isolated gene.""","Os defensores disto din: ""Non patentamos os xenes do voso corpo, patentamos os xenes illados"".","['teu/teus/túa/túas', 'vosa/vosas/voso']",vosa/vosas/voso
your,"So, for example, if one little component of your worldview is the idea that kittens are adorable, then when you see this, you'll react like this.","Se, por exemplo, un pequeno compoñente da vosa visión do mundo é a idea de que os gatiños son adorables, entón, ao verdes isto, reaccionaredes así.","['teu/teus/túa/túas', 'vosa/vosas/voso']",vosa/vosas/voso
your,Predictions link the sensations in your body that give you these simple feelings with what's going on around you in the world so that you know what to do.,As predicións conectan as sensacións corporais proporcionadas por eses sentimentos simples co que ocorre ao voso arredor para que saibades o que facer.,"['teu/teus/túa/túas', 'vosa/vosas/voso']",vosa/vosas/voso
good,Take it from me: Under the bed is not a good hiding spot.,Facédeme caso: ese non é un bo escondedoiro.,"['bo/boa/boas/bos', 'mellor/mellores']",bo/boa/boas/bos
good,"As far as I was concerned, life was pretty good.","Para min, a vida era bastante boa.","['bo/boa/boas/bos', 'mellor/mellores']",bo/boa/boas/bos
good,We're given the impression that these are the things that we need to go after in order to have a good life.,Dános a impresión de que debemos perseguir estas cousas para ter unha boa vida.,"['bo/boa/boas/bos', 'mellor/mellores']",bo/boa/boas/bos
good,"(Laughter) Now, there's a really good reason why I don't allow pundits on my show: Because they're really boring.",(Risos) Hai unha boa razón para non permitir expertos no meu show: son moi aburridos.,"['bo/boa/boas/bos', 'mellor/mellores']",bo/boa/boas/bos
good,"Now, here's a good example of spiritual practices and geographical realities combining to bring a distinct emotion into life and make it disappear again.",Este é un bo exemplo de como a sinerxía entre prácticas espirituais e realidades xeográficas dá lugar a unha emoción diferenciada e a fai desaparecer de novo.,"['bo/boa/boas/bos', 'mellor/mellores']",bo/boa/boas/bos
good,"And Odysseus does his best job playacting and says, ""Untie me. Untie me.","Ulises fai a súa mellor interpretación e di: ""Desatádeme. Desatádeme.","['bo/boa/boas/bos', 'mellor/mellores']",mellor/mellores
good,"So I came to work for California Pacific Medical Center, one of the best private hospitals in Northern California, and together, we opened a clinic in Bayview-Hunters Point, one of the poorest, most underserved neighborhoods in San Francisco.","Así que fun a traballar para o California Pacific Medical Center, un dos mellores hospitais privados do norte de California, e xuntos abrimos unha clínica en Bayview-Hunters Point, un dos barrios máis pobres e desfavorecidos de San Francisco.","['bo/boa/boas/bos', 'mellor/mellores']",mellor/mellores
good,"If I had to say something to him, it would be, ""Be yourself, and do your best.""","Se tivese que dicirlle algo, sería: ""Sé ti mesmo, e faino o mellor que poidas.""","['bo/boa/boas/bos', 'mellor/mellores']",mellor/mellores
good,"The next 10 years may be the most important, and the next 10,000 years the best chance our species will have to protect what remains of the natural systems that give us life.","Os próximos 10 anos poden ser os máis importantes, e os próximos 10.000 anos a mellor oportunidade qua a nosa especie terá para protexer o que queda dos sistemas naturais que nos dan vida.","['bo/boa/boas/bos', 'mellor/mellores']",mellor/mellores
good,"We think the best way to get these missing years is to look at the cultures around the world that are actually experiencing them, areas where people are living to age 100 at rates up to 10 times greater than we are, areas where the life expectancy is an extra dozen years, the rate of middle age mortality is a fraction of what it is in this country.","Cremos que a mellor maneira de obter estes anos perdidos é observar as culturas de todo o mundo que os están vivindo, áreas onde as persoas viven ata os 100 anos nunha proporción 10 veces maior cá nosa, áreas onde a esperanza de vida é de doce anos mais, a taxa de mortalidade a mediana idade é unha fracción do que é neste país.","['bo/boa/boas/bos', 'mellor/mellores']",mellor/mellores
different,The next experiment was slightly different.,O seguinte experimento foi un pouco diferente.,"['diferente/diferentes', 'distinta/distintas/distinto/distintos']",diferente/diferentes
different,Gender and class are different forms of oppression.,Xénero e clase son diferentes formas de opresión.,"['diferente/diferentes', 'distinta/distintas/distinto/distintos']",diferente/diferentes
different,"So the great project of our generation, it seems to me, is to build for the first time, out of a global ethic and our global ability to communicate and organize together, a truly global society, built on that ethic but with institutions that can serve that global society and make for a different future.","Entón o gran proxecto da noxa xeración, paréceme, é construir por primeira vez dende unha ética global e a nosa capacidade global de comunicación e de organización conxunta, unha sociedade auténticamente global, construida sobre esa ética pero con institucións que poidan servir á sociedade global e fagan un futuro diferente.","['diferente/diferentes', 'distinta/distintas/distinto/distintos']",diferente/diferentes
different,It emphasizes how we are different rather than how we are similar.,Enfatiza o que nos fai diferentes no canto das nosas similitudes.,"['diferente/diferentes', 'distinta/distintas/distinto/distintos']",diferente/diferentes
different,"So, most of them will fire when I'm touched in different locations. Different neurons for different locations.",A maioría delas activaranse cando me tocan en distintas zonas. Neuronas diferentes para zonas diferentes.,"['diferente/diferentes', 'distinta/distintas/distinto/distintos']",diferente/diferentes
even,"High doses of adversity not only affect brain structure and function, they affect the developing immune system, developing hormonal systems, and even the way our DNA is read and transcribed.","As doses altas de adversidade non afectan só á estrutura e ás funcións do cerebro, senón tamén ao sistema inmunolóxico, ao sistema endócrino, e incluso ao xeito no que se le e transcribe o noso ADN.","['incluso', 'mesmo', 'sequera']",incluso
even,"I realize that even the most traumatic event of my life is still a testament to my privilege, because I can talk about it without getting ostracized, or even killed.","Son consciente de que incluso o evento máis traumático da miña vida segue sendo un testemuño do meu privilexio, porque podo falar sobre isto sen ser excluída, ou incluso asasinada.","['incluso', 'mesmo', 'sequera']",incluso
even,"And of course, we'll be even richer than that.","E naturalmente, nos seremos incluso máis ricos que iso.","['incluso', 'mesmo', 'sequera']",incluso
even,"Even about seemingly personal and visceral things like who you're attracted to, you will start aping the beliefs of the people around you without even realizing that that's what you're doing.","Mesmo en cousas aparentemente persoais e viscerais como quen nos atrae, comezamos a imitar as crenzas das persoas do noso arredor sen darnos nin conta do que estamos a facer.","['incluso', 'mesmo', 'sequera']",mesmo
even,"So, collectively, now we think we have enough evidence to say that neurogenesis is a target of choice if we want to improve memory formation or mood, or even prevent the decline associated with aging, or associated with stress.","Así, en conxunto, pensamos que temos evidencia de abondo para afirmar que a neuroxénese é unha clara alternativa se queremos mellorar a formación de memorias e o estado anímico, ou mesmo previr o declive asociado ao avellentamento, ou asociado ao estrés.","['incluso', 'mesmo', 'sequera']",mesmo
even,"My belief is that it's almost too painful to articulate our aspirations for our healthcare system, or even admit that we have any at all.","Creo que é demasiado difícil expresar as nosas aspiracións para o noso sistema de saúde, ou tan sequera admitir que temos algunha.","['incluso', 'mesmo', 'sequera']",sequera
even,It doesn't even occur to us that we should.,Nin sequera se nos ocorre que deberiamos facelo.,"['incluso', 'mesmo', 'sequera']",sequera
even,"Now, Sylvia Browne -- just to show you -- she actually gets 700 dollars for a 20 minute reading over the telephone, she doesn't even go there in person, and you have to wait up to two years because she's booked ahead that amount of time.","Ben, Sylvia Brown (só para ensinárvolo) cobra 700 dólares por un contacto a través do teléfono de 20 minutos. Nin sequera vai alí en persoa e tes que esperar ata dous anos porque xa ten reservas para todo ese tempo.","['incluso', 'mesmo', 'sequera']",sequera
child,"(Laughter) ""Come to visit the children?","(Risos) ""Veu visita-los seus fillos?","['fillo/fillos', 'neno/nenos']",fillo/fillos
child,"They may neglect their newborn, and in some extreme cases, even harm the child.","Poden rexeitar ao seu propio fillo, e en casos extremos chegar ata a mancalo.","['fillo/fillos', 'neno/nenos']",fillo/fillos
child,"(Laughter) I was born in 1985, six years before China announced its one-child policy.","(Risas) Nacín en 1985, seis anos antes de que China anunciase a sua política do fillo único.","['fillo/fillos', 'neno/nenos']",fillo/fillos
child,We wanted to know if babies and young children could understand this really profound thing about other people.,Nós queriamos saber se os bebés e os nenos pequenos podían entender esta idea tan complexa sobre outras persoas.,"['fillo/fillos', 'neno/nenos']",neno/nenos
child,"So in these circumstances, the children are using statistics to find out about the world, but after all, scientists also do experiments, and we wanted to see if children are doing experiments.","Nestas circunstancias, os nenos fan estatísticas para desvelar cousas sobre o mundo. Pero os científicos experimentan, despois de todo, e queriamos ver se os nenos experimentaban tamén.","['fillo/fillos', 'neno/nenos']",neno/nenos
child,"If we look at babies and young children, we see something very different.","Se observamos os bebés e nenos, vemos algo moi distinto.","['fillo/fillos', 'neno/nenos']",neno/nenos
child,"They take more risks than children or adults, and they are particularly prone to taking risks when they're with their friends. There's an important drive to become independent from one's parents and to impress one's friends in adolescence.","Fano. Corren máis riscos que os nenos ou os adultos, e son particularmente proclives a asumir riscos cando están cos amigos. Hai un forte pulo para independizarse dos pais e impresionar aos amigos na adolescencia.","['fillo/fillos', 'neno/nenos']",neno/nenos
child,"Children are especially sensitive to this repeated stress activation, because their brains and bodies are just developing.","Os nenos son especialmente sensibles a esta activación repetitiva polo estrés, porque os seus cerebros e corpos aínda se están desenvolvendo.","['fillo/fillos', 'neno/nenos']",neno/nenos
child,"For decades, the prevalence estimates remained stable at just three or four children in 10,000.","Durante décadas, calculouse unha prevalencia estable do autismo de tres ou catro nenos por cada dez mil.","['fillo/fillos', 'neno/nenos']",neno/nenos
mean,"But that is not enough, because compassion, which activates the motor cortex, means that we aspire, we actually aspire to transform suffering.","Pero non abonda, xa que a compaixón, que activa o motor cortex, quere dicir que aspiramos a transformar o sufrimento.","['dicir', 'significa']",dicir
mean,Now that doesn't mean computation is arbitrary.,Isto non quere dicir que a computación sexa arbitraria.,"['dicir', 'significa']",dicir
mean,What do I mean by that?,Que quero dicir?,"['dicir', 'significa']",dicir
mean,"I mean, there is a major climate crisis, obviously, and I think if people don't believe it, they should get out more.","É dicir, estamos a presenciar unha crise climática, é evidente. E penso que se a xente non o cre tería que saír máis","['dicir', 'significa']",dicir
mean,"And there was silence in the class, and finally one woman stood up, [inaudible name], and she said ""Khrew,"" which means ""teacher.""",""". E a sala quedárase en silencio e, finalmente, unha muller levantouse, [nome inaudible], e dixo ""Khrew"" que significa ""mestre"".","['dicir', 'significa']",significa
mean,Which in my experience means communication that manages to speak to and expand our concept of self-interest.,"Na miña experiencia, comunicación significa conseguir falar e expandir o noso concepto de interese propio.","['dicir', 'significa']",significa
mean,"But that doesn't mean my bias is wrong, and most important, all of this can be tested scientifically.","Pero iso non significa que o meu prexuízo sexa malo, e o máis importante, todo isto pode ser probado cientificamente.","['dicir', 'significa']",significa
mean,"At the beginning, I was going to write, ""[In Arabic],"" which means, ""In your face,"" but -- (Laughter) I decided to be smarter and I wrote, ""[In Arabic],"" which means, ""Open your heart.""","Ao comezo, ía escribir: [en árabe], que significa ""Na túa cara"", pero... (Risas) Decidín ser máis elegante e escribín ""[en árabe]"", que significa ""Abre o teu corazón.""","['dicir', 'significa']",significa
mean,"At the beginning, I was going to write, ""[In Arabic],"" which means, ""In your face,"" but -- (Laughter) I decided to be smarter and I wrote, ""[In Arabic],"" which means, ""Open your heart.""","Ao comezo, ía escribir: [en árabe], que significa ""Na túa cara"", pero... (Risas) Decidín ser máis elegante e escribín ""[en árabe]"", que significa ""Abre o teu corazón.""","['dicir', 'significa']",significa
mean,"And most plastics don't biodegrade, which means they're destined to break down into smaller and smaller pieces called micro plastics, which might rotate in the sea eternally.","E a maioría dos plásticos non son biodegradables, o que significa que se desintegrarán en anacos cada vez máis pequenos chamados <i>microplásticos</i>, que poden permanecer no mar eternamente.","['dicir', 'significa']",significa
happen,One that has just happened in the last few months is the successful approval of a drug for cystic fibrosis.,Un aconteceu hai tan só uns meses e foi a aprobación dun fármaco para a fibrose quística.,"['acontece/aconteceu', 'ocorre/ocorreu', 'pasa/pasar/pasou']",acontece/aconteceu
little,"These little, fat dumplings, 150-pound bundles of blubber are the mainstay of the polar bear.","Estas pequenas bolas de masa, paquetes de 70 kg de graxa, son o alimento básico do oso polar.","['pequena/pequenas/pequeno', 'pouco']",pequena/pequenas/pequeno
little,(Laughter) This next one takes a little explanation before I share it with you.,(Risos) O seguinte precisa unha pequena explicación antes de que volo ensine.,"['pequena/pequenas/pequeno', 'pouco']",pequena/pequenas/pequeno
little,At an aquarium in South Africa was a little baby bottle-nosed dolphin named Dolly.,Nun acuario en Suráfrica había unha pequena cría de arroaz chamada Dolly.,"['pequena/pequenas/pequeno', 'pouco']",pequena/pequenas/pequeno
little,"In the short time period I have, I want to show you a little bit of a sense about how we do this.","No pouco tempo que teño, quero mostrarvos un pouquiño como facemos isto.","['pequena/pequenas/pequeno', 'pouco']",pouco
little,(Laughter) And she decides to be a little bit more aware of her surroundings.,(Risas) e estar un pouco máis atenta ao que a rodea.,"['pequena/pequenas/pequeno', 'pouco']",pouco
little,"Before we do any social critique, it is necessary really to lift that veil of obviousness and to think through a little bit differently.","Antes de facer calquera crítica social, é necesario que levantemos ese veo e pensemos detidamente un pouco distinto.","['pequena/pequenas/pequeno', 'pouco']",pouco
little,GG: A little bit? (Laughter) So relax.,GG: Un pouco? (Risas) Reláxate.,"['pequena/pequenas/pequeno', 'pouco']",pouco
little,"It becomes transparent over time, so eventually what's going to happen is these faces will emerge a little bit.","Co tempo vólvese transparente, así que o que finalmente vai pasar é que estes rostros volverán a verse un pouco.","['pequena/pequenas/pequeno', 'pouco']",pouco
little,"(Laughter) -- and maybe a little bit of a march from ""Aida"" when you come into the hall.","(Sorrisos) -- e quizais un pouco dunha marcha de Aida cando entrades na sala. Pero á marxe diso, nunca a escoitades.","['pequena/pequenas/pequeno', 'pouco']",pouco
little,"The reality, unfortunately, is a little different, and it has a lot to do with trust, or a lack of it.","A realidade, desafortunadamente, é un pouco diferente, e ten moito que ver coa confianza, ou a falta dela.","['pequena/pequenas/pequeno', 'pouco']",pouco
any,This has become my favorite way of videographing just about any space.,Esta é a miña forma favorita de videografar sobre calquera espazo.,"['calquera', 'ningún/ningunha']",calquera
any,"This is old information we've known since about the 80s, yet there's no medicine I can prescribe to a patient with this or any of the numerous solid tumors caused by these three ...","Sabemos esta información xa dende os anos 70, pero aínda non se pode recetar unha menciña a un paciente con este ou calquera dos outros tumores que causan estes tres xinetes","['calquera', 'ningún/ningunha']",calquera
any,"They can express their opinion on any channel at any time, and they do.","Poden dar as súas opinións mediante calquera canal en calquera momento, e fano.","['calquera', 'ningún/ningunha']",calquera
any,As if depression is something that could be remedied by any of the contents found in a first-aid kit.,Como se a depresión puidese remediarse con calquera dos contidos dun kit de primeiros auxilios.,"['calquera', 'ningún/ningunha']",calquera
any,"More than any other bit of technology, the computer is a mirror that reflects any idea of the human we teach it.","Máis que calquera outra tecnoloxía, o ordenador é un espello que reflicte calquera idea do ser humano que lle ensinemos.","['calquera', 'ningún/ningunha']",calquera
any,"We not only have Bing searches, but if you use Internet Explorer to do searches at Google, Yahoo, Bing, any ...","Non só temos as buscas de Bing, se usas Internet Explorer para facer buscas en Google, Yahoo, Bing, calquera...","['calquera', 'ningún/ningunha']",calquera
any,But not any Spaniard.,Mais non un español calquera.,"['calquera', 'ningún/ningunha']",calquera
any,"When you looked in her eyes, any girl at the age of eleven is looking forward to the future, but there was an unreachable sadness in that girl’s eyes and if I could have translated that to the rest of the world for that moment, I believe that all the work that it had done for the global HIV/AIDS fund would be rewarded by people being prepared to make donations.","cando a miras ós ollos, calquera nena de once anos está a esperar o futuro, pero había unha tristeza inalcanzable nos ollos desta nena que si eu puidese traducir ó resto o do mundo ese momento, Eu creo que todo o traballo que se fixera polo fondo global do VIH/SIDA veríase recompensado por xente disposta a facer donacións.","['calquera', 'ningún/ningunha']",calquera
any,I can't give you any solutions.,Non podo darvos ningunha solución.,"['calquera', 'ningún/ningunha']",ningún/ningunha
any,"Well, there won't be any fish except for minnows, and the water will be pretty dirty, and all those kinds of things and full of mercury, etc., etc.","Ben, non haberá ningún peixe excepto peixiños, e a auga estará moi porca, e todo ese tipo de cousas, e cheo de mercurio...","['calquera', 'ningún/ningunha']",ningún/ningunha
actually,"But if you think about this, this is actually -- the ""Freakonomics"" authors wrote about this -- that more people die on a per mile basis from drunk walking than from drunk driving.","Aínda que si o pensades, en realidade -os autores do ""Freakonomics"" escribiron sobre isto- morre máis xente por andar bébedo que por conducir bébedo.","['realidade', 'realmente']",realidade
actually,Maybe that's because you don't actually have acne.,Talvez é que en realidade non tes acne.,"['realidade', 'realmente']",realidade
actually,"Well, actually, this is one of the nearby galaxies.","Pero en realidade, é unha das galaxias próximas.","['realidade', 'realmente']",realidade
actually,"So it's actually a little bit like how you or I, we put off our household chores during the work week when we don't have time to get to it, and then we play catch up on all the cleaning that we have to do when the weekend rolls around.","Polo que en realidade é un pouco coma nós, cando atrasamos as tarefas da casa durante a semana, cando non temos tempo de facelas, e despois poñémonos ao día e facemos toda a limpeza cando chega a fin de semana.","['realidade', 'realmente']",realidade
actually,This device that I'm driving through the cave was actually creating a three-dimensional model as we drove it.,Este dispositivo que guío a través da cova en realidade ía creando un modelo tridimensional mentres conduciamos.,"['realidade', 'realmente']",realidade
actually,"But because it was open source they could do it, and it actually works really beautifully together.","Pero podían facelo porque era código aberto e, en realidade, funcionou moi ben.","['realidade', 'realmente']",realidade
actually,I actually learned quite a bit about systems of oppression and how they can be blind to one another by talking to black men.,"En realidade, aprendín algo acerca dos sistemas de opresión e de como poden cegarnos mutuamente falando con homes de raza negra.","['realidade', 'realmente']",realidade
actually,"It said, actually, a lot of that hormone replacement therapy may be doing more harm than good for many of those women.",que dicía que realmente a terapia de substitución hormonal podía estar a facerlles máis mal que ben a moitas destas mulleres.,"['realidade', 'realmente']",realmente
actually,"So as we go in here, what we start to see, apply the physics engine again, we see what's one conversation is actually composed of many smaller ones.","En canto nos adentramos aquí, o que comezamos a ver, aplicade o mecanismo da física outra vez, vemos que unha conversa está formada realmente por moitas conversas máis pequenas.","['realidade', 'realmente']",realmente
actually,"Because if you actually compare the two, Tesla has kind of this mind grab these days, but who actually changed the world?","Porque se os comparas, Tesla ten unha mente que atrae nestes tempos, pero quen cambiou realmente o mundo?","['realidade', 'realmente']",realmente
