concept,source language text,target language text,variations,label
can,Now the question is: What targets in the brain can we find that allow us to overcome this fear?,"Tagad jautājums ir, kādus modeļus smadzenēs mēs varam atrast, kas ļauj mums pārvarēt šīs bailes? Tas, ko mēs darām, ir, ka mēs atskaņojam šo skaņu vēlreiz,","['nevar/nevaram/nevaru', 'spēj/spējam', 'varam/vari/varu']",varam/vari/varu
can,"The next question people always ask is, ""Can I be a model when I grow up?""","Nākamais jautājums, ko cilvēki vaicā, ir: „Vai es varu kļūt par modeli, kad izaugšu?”","['nevar/nevaram/nevaru', 'spēj/spējam', 'varam/vari/varu']",varam/vari/varu
can,"So what can we learn about making -- not just computers, but everything?","Ko mēs varam iemācīties ne tikai par datoru, bet arī visa pārējā ražošanu?","['nevar/nevaram/nevaru', 'spēj/spējam', 'varam/vari/varu']",varam/vari/varu
can,"I think they can change your life, and I think we can use it to change the way that our politicians and our companies behave, and in doing so, we can change the world.","Domāju, ka tas var mainīt arī jūsējo, un domāju, ka varam to izmantot, lai mainītu politiķu un uzņēmumu uzvedību. Tā rīkojoties, varam mainīt pasauli.","['nevar/nevaram/nevaru', 'spēj/spējam', 'varam/vari/varu']",varam/vari/varu
can,"I want a web which is such a powerful basis for innovation that when something nasty happens, some disaster strikes, that we can respond by building stuff to respond to it very quickly.","Es vēlos tīmekli, kas ir tik noderīgs rīks jaunradei, ka, notiekot kaut kam sliktam, kādai nelaimei, mēs varam uz to reaģēt, ātri vien uzbūvējot atbildes reakcijai nepieciešamo.","['nevar/nevaram/nevaru', 'spēj/spējam', 'varam/vari/varu']",varam/vari/varu
can,I can show you Africa.,Es varu jums parādīt Āfriku.,"['nevar/nevaram/nevaru', 'spēj/spējam', 'varam/vari/varu']",varam/vari/varu
make,Makes it a lot easier to put a colony up there.,Tas krietni atvieglo tur augšā izveidot koloniju.,"['izveidoju/izveidot', 'liek/lika', 'padara/padarīja/padarīt/padarītu', 'veido/veidot']",izveidoju/izveidot
make,"Or would I go on television to demonstrate, in front of a live audience, that comfort foods really do make you feel better?","Un vai es nevēlētos televīzijā demonstrēt dzīvajā, skatītāju priekšā, ka „komforta ēdiens” tiešām liek tev justies labāk?","['izveidoju/izveidot', 'liek/lika', 'padara/padarīja/padarīt/padarītu', 'veido/veidot']",liek/lika
make,"Sorry boys, but it's just a tiny little thing that makes you different.","Piedodiet, puiši, bet tā ir tikai sīka, maza lietiņa, kas padara jūs atšķirīgus.","['izveidoju/izveidot', 'liek/lika', 'padara/padarīja/padarīt/padarītu', 'veido/veidot']",padara/padarīja/padarīt/padarītu
make,"Jealousy makes us all amateur novelists, and this is something Proust understood.",Greizsirdība mūs visus padara par romānu rakstniekiem. To saprata Prusts.,"['izveidoju/izveidot', 'liek/lika', 'padara/padarīja/padarīt/padarītu', 'veido/veidot']",padara/padarīja/padarīt/padarītu
make,"So we go all the way back to the extraction of raw materials, and then we look at manufacturing, we look at packaging and transportation, use, and end of life, and at every single one of these stages, the things that we do have an interaction with the natural environment, and we can monitor how that interaction is actually affecting the systems and services that make life on Earth possible.","Mēs dodamies atpakaļ līdz pat izejvielu ieguvei, un tad aplūkojam ražošanu, mēs apskatām iepakošanu un transportu, lietošanu un dzīves cikla noslēgumu. Ikvienā no šiem posmiem tas, ko darām, mijiedarbojas ar apkārtējo vidi, un mēs varam novērot, kā šī mijiedarbība patiesībā ietekmē sistēmas un pakalpojumus, kas padara dzīvi uz Zemes iespējamu.","['izveidoju/izveidot', 'liek/lika', 'padara/padarīja/padarīt/padarītu', 'veido/veidot']",padara/padarīja/padarīt/padarītu
make,"Instead of seeing the broken things, you see all the little bits of genius that anonymous designers have sweated over to make our lives better.","Tā vietā, lai redzētu salauztas lietas, ieraugiet mazos ģeniālos sīkumus, ko radījis anonīms dizainers smagā darbā, lai padarītu mūsu dzīves labākas.","['izveidoju/izveidot', 'liek/lika', 'padara/padarīja/padarīt/padarītu', 'veido/veidot']",padara/padarīja/padarīt/padarītu
make,And what makes a particular fat healthy or unhealthy is its shape.,"Tas, kas attiecīgos taukus padara veselīgus vai neveselīgus, ir to forma.","['izveidoju/izveidot', 'liek/lika', 'padara/padarīja/padarīt/padarītu', 'veido/veidot']",padara/padarīja/padarīt/padarītu
make,"The goals set out by Ushahidi are not just to make life better for the participants, but to make life better for everyone in the society in which Ushahidi is operating.","Ushahidi izvirzītie mērķi ne vien vēlas padarīt dzīvi labāku dalībniekiem, bet arī padarīt dzīvi labāku katram sabiedrības loceklim, kurā Ushahidi darbojas.","['izveidoju/izveidot', 'liek/lika', 'padara/padarīja/padarīt/padarītu', 'veido/veidot']",padara/padarīja/padarīt/padarītu
make,"And she works in a culture of medicine that acknowledges that human beings run the system, and when human beings run the system, they will make mistakes from time to time.","Un viņš strādā medicīnas kultūrā, kas ņem vērā, ka sistēmu veido cilvēki, un kad cilvēki veido sistēmu, viņi laiku pa laikam kļūdās.","['izveidoju/izveidot', 'liek/lika', 'padara/padarīja/padarīt/padarītu', 'veido/veidot']",veido/veidot
make,"So you have a periphery and a center which contains about 75 percent of all the players, and in the center, there's this tiny but dominant core which is made up of highly interconnected companies.","Mums ir perifērija un centrs, ko veido aptuveni 75% spēlētāju, un centrā ir maziņš, bet dominējošs kodols kurš ir veidots no lielā mērā savstarpēji savienotiem uzņēmumiem.","['izveidoju/izveidot', 'liek/lika', 'padara/padarīja/padarīt/padarītu', 'veido/veidot']",veido/veidot
make,"First of all, carbohydrate is the nutritional category for sugars and molecules that your body breaks down to make sugars.","Pirmkārt, ogļhidrāti ir uzturvielu kategorija, ko veido cukuri un molekulas, kuras tavs ķermenis sadala, lai izveidotu cukurus.","['izveidoju/izveidot', 'liek/lika', 'padara/padarīja/padarīt/padarītu', 'veido/veidot']",veido/veidot
make,"Stepan and his men make their way to the barracks where they live and train alongside several other battalions or kurins, all of which make up a several hundred man regiment.","Stepans ar saviem vīriem dodas uz kazarmām, kur viņi dzīvo un trenējas kopā ar vairākiem citiem bataljoniem jeb kuriniem, kas kopā veido vairāku simtu vīru lielu pulku.","['izveidoju/izveidot', 'liek/lika', 'padara/padarīja/padarīt/padarītu', 'veido/veidot']",veido/veidot
today,And the difference today is that the gold of today is mobile.,"Atšķirība mūsdienās ir tā, ka tagadējais zelts ir mobils.","['mūsdienās/mūsdienu', 'šodien']",mūsdienās/mūsdienu
today,Today the greatest risk of global catastrophe doesn't look like this.,Mūsdienās vislielākie draudi pasaulei vairs neizskatās šādi.,"['mūsdienās/mūsdienu', 'šodien']",mūsdienās/mūsdienu
today,"Today, almost every product that you get that's battery powered comes out of the box fully charged, even if it doesn't have a hard drive.","Mūsdienās gandrīz ikviena ierīce, kas darbojas ar baterijām, tiek pārdota pilnībā uzlādēta, pat ja tajā nav cietā diska.","['mūsdienās/mūsdienu', 'šodien']",mūsdienās/mūsdienu
today,"""Smart"" in today's world has become synonymous to high tech, and the world is only getting smarter and smarter day by day.","""Vieds"" mūsdienās ir kļuvis par sinonīmu augstām tehnoloģijām, un pasaule kļūst viedāka ar katru dienu.","['mūsdienās/mūsdienu', 'šodien']",mūsdienās/mūsdienu
today,"Most scientists today subscribe to a mechanistic view of the mind: we're the way we are because our brains are wired up as they are, our hormones are the way they are.","Vairums zinātnieku mūsdienās atbalsta mehānistisku skatījumu uz prātu: mēs esam tādi, kādi esam, jo mūsu smadzenes ir veidotas tā, kā tās ir veidotas, un mūsu hormoni ir tādi, kādi tie ir.","['mūsdienās/mūsdienu', 'šodien']",mūsdienās/mūsdienu
today,And this is really what I want to talk to you about today -- about cancer.,"Tas ir tieši tas, par ko vēlos jums šodien stāstīt -- par vēzi.","['mūsdienās/mūsdienu', 'šodien']",šodien
today,Today's its debut.,Šodien ir tā pirmizrāde.,"['mūsdienās/mūsdienu', 'šodien']",šodien
today,So what I want to talk to you about today are some of the things we can do in the form of a pre-mortem.,"Tātad šodien es vēlos ar jums runāt par lietām, ko mēs varam veikt <i>pre mortem</i> formā.","['mūsdienās/mūsdienu', 'šodien']",šodien
today,"But today, six years later, it's still going.","Bet šodien, sešus gadus vēlāk, tas joprojām darbojas.","['mūsdienās/mūsdienu', 'šodien']",šodien
today,"(Music) Jose Antonio Abreu: My dear friends, ladies and gentlemen, I am overjoyed today at being awarded the TED Prize on behalf of all the distinguished music teachers, artists and educators from Venezuela who have selflessly and loyally accompanied me for 35 years in founding, growing and developing in Venezuela the National System of Youth and Children's Orchestras and Choirs.","(Mūzika) Hosē Antonio Abreu: Mani dārgie draugi, dāmas un kungi, šodien esmu prieka pārpilns, saņemot „TED Prize“ visu Venecuēlas izcilo mūzikas skolotāju, mākslinieku un pedagogu vārdā, kuri ir pašaizliedzīgi un uzticami pavadījuši mani šajā 35 gadus garajā ceļā, dibinot, paplašinot un attīstot Venecuēlā Jaunatnes orķestru un koru nacionālo sistēmu.","['mūsdienās/mūsdienu', 'šodien']",šodien
today,"No, what I want to do is take you back to 1854 in London for the next few minutes, and tell the story -- in brief -- of this outbreak, which in many ways, I think, helped create the world that we live in today, and particularly the kind of city that we live in today.","Nē, uz pāris turpmākajām minūtēm es vēlos jūs aizvest atpakaļ uz 1854. gadu Londonā, un īsumā pastāstīt par šo uzliesmojumu, kurš daudzejādā ziņā, manuprāt, palīdzēja radīt tādu pasauli, kādā mēs dzīvojam šodien, un īpaši tāda veida pilsētās, kurās dzīvojam šobrīd.","['mūsdienās/mūsdienu', 'šodien']",šodien
today,So what I would like to do today is have something of a discussion.,Tādēļ šodien es vēlētos ierosināt sava veida diskusiju.,"['mūsdienās/mūsdienu', 'šodien']",šodien
back,I was flying back to the U.S. from an exhibition overseas.,Es atgriezos ASV no aizjūras izstādes.,"['atgriežas/atgriezos/atgriežoties/atgriezties', 'atpakaļ']",atgriežas/atgriezos/atgriežoties/atgriezties
back,"They had to go back in and spend 600,000 pounds putting the walls in. Let's stop this madness of open plan classrooms right now, please.","Viņiem nācās atgriezties un iztērēt 600 000 mārciņu, lai ierīkotu sienas. Lūdzu, tūlīt pat pārtrauksim šo atvērtā plānojuma klases telpu neprātu.","['atgriežas/atgriezos/atgriežoties/atgriezties', 'atpakaļ']",atgriežas/atgriezos/atgriežoties/atgriezties
back,Child number two comes back but looks like that over their shoulder all the time.,"Otrais bērns atgriežas, bet visu laiku lūkojās pāri savam plecam.","['atgriežas/atgriezos/atgriežoties/atgriezties', 'atpakaļ']",atgriežas/atgriezos/atgriežoties/atgriezties
back,"(Laughter) I mean, the story I tell is that I got mad at postmodernism -- at po-mo -- and said that fish were 500 million years earlier than man, and if you're going to go back, we might as well go back to the beginning.","(Smiekli) Es ar to domāju, stāsts, kuru es stāstu, ir tas, ka es sadusmojos uz postmodernismu -- pomo -- un pateicu, ka zivis bija 500 miljonus gadu ātrāk nekā cilvēks, un, ja jūs grasieties doties atpakaļ, tad mēs varētu tik pat labi atgriezties sākumā.","['atgriežas/atgriezos/atgriežoties/atgriezties', 'atpakaļ']",atgriežas/atgriezos/atgriežoties/atgriezties
back,"And so I went back and looked through my ""Creative Projects"" folder, and I happened across the Maltese Falcon.","Un tā es atgriezos un caurskatīju savu ""Radošo projektu"" mapi, un nejauši uzdūros ""Maltas piekūnam"".","['atgriežas/atgriezos/atgriežoties/atgriezties', 'atpakaļ']",atgriežas/atgriezos/atgriežoties/atgriezties
back,"And this is what Newton talked about 400 years back, that white light's made of seven colors, just by spinning this around.","Un tas ir tas, par ko Ņūtons runāja 400 gadus atpakaļ, ka baltā gaisma sastāv no septiņām krāsām, vienkārši tām griežoties uz riņķi.","['atgriežas/atgriezos/atgriežoties/atgriezties', 'atpakaļ']",atpakaļ
back,"So before I go home to Brooklyn, I'm going to donate everything back.","Tāpēc pirms došanās atpakaļ uz Bruklinu, es visu nopirkto saziedošu atpakaļ.","['atgriežas/atgriezos/atgriežoties/atgriezties', 'atpakaļ']",atpakaļ
back,"(Laughter) So three of those penguins -- Peter, Pamela and Percy -- wore satellite tags, and the researchers crossed their fingers and hoped that by the time they got back home, the oil would be cleaned up from their islands.","(Smiekli) Trīs pingvīnus — Pīteru, Pamelu un Pērsiju — apgredzenoja ar satelītraidītājiem, un pētnieki turēja īkšķus un cerēja, ka līdz brīdim, kad viņi nonāks atpakaļ mājās, nafta no viņu salām būs aizvākta.","['atgriežas/atgriezos/atgriežoties/atgriezties', 'atpakaļ']",atpakaļ
back,"If you look at most of the world's major religions, you will find seekers -- Moses, Jesus, Buddha, Muhammad -- seekers who are going off by themselves alone to the wilderness, where they then have profound epiphanies and revelations that they then bring back to the rest of the community.","Ja jūs aplūkosiet lielāko daļu pasaules galveno reliģiju, jūs atradīsiet meklētājus - Mozus, Jēzus, Buda, Muhameds - meklētāji, kuri vieni paši dodas pie dabas krūts, kur tie gūst dziļas atklāsmes, kuras pēcāk atnes atpakaļ pārējiem.","['atgriežas/atgriezos/atgriežoties/atgriezties', 'atpakaļ']",atpakaļ
back,"(Applause) We're going to take it back, way back, back into time.","(Aplausi) Mēs dosimies atpakaļ, tālu tālu atpakaļ laikā.","['atgriežas/atgriezos/atgriežoties/atgriezties', 'atpakaļ']",atpakaļ
back,"And when you land, you'll be able to go back into this giant eye.","Un, kad tu piezemējies, tu varēsi ieiet atpakaļ šajā milzīgajā acī.","['atgriežas/atgriezos/atgriežoties/atgriezties', 'atpakaļ']",atpakaļ
back,"And if you should someday, somehow get vaulted out of your home by either great failure or great success, then your job is to fight your way back to that home the only way that it has ever been done, by putting your head down and performing with diligence and devotion and respect and reverence whatever the task is that love is calling forth from you next.","Un, ja jūs kādreiz vai nu lielas neveiksmes, vai lielas veiksmes dēļ izmet no šīm mājām, jūsu pienākums ir izlauzt ceļu atpakaļ mājup vienīgajā veidā, kā to var izdarīt, – noliecot galvu un ķeroties pie darba ar rūpību un atdevi, ar cieņu un godbijību, lai kas arī būtu tas, ko mīlestība liek jums darīt tālāk.","['atgriežas/atgriezos/atgriežoties/atgriezties', 'atpakaļ']",atpakaļ
back,"No, what I want to do is take you back to 1854 in London for the next few minutes, and tell the story -- in brief -- of this outbreak, which in many ways, I think, helped create the world that we live in today, and particularly the kind of city that we live in today.","Nē, uz pāris turpmākajām minūtēm es vēlos jūs aizvest atpakaļ uz 1854. gadu Londonā, un īsumā pastāstīt par šo uzliesmojumu, kurš daudzejādā ziņā, manuprāt, palīdzēja radīt tādu pasauli, kādā mēs dzīvojam šodien, un īpaši tāda veida pilsētās, kurās dzīvojam šobrīd.","['atgriežas/atgriezos/atgriežoties/atgriezties', 'atpakaļ']",atpakaļ
tell,I want to get back to my suitcase and tell you what I packed for this exciting week here at TED.,"Tagad gribu atgriezties pie savas ceļa somas un pastāstīt, ko es tajā esmu iepakojusi šai aizraujošajai nedēļai TED konferencē.","['pastāstīt', 'pateikt', 'stāsta/stāstīja/stāstīt', 'teica/teikt']",pastāstīt
tell,So what I want to try to do is tell a quick story about a 404 page and a lesson that was learned as a result of it.,"Es vēlos pastāstīt īsu stāstu par 404 lapu un mācību, kas tika no tās gūta.","['pastāstīt', 'pateikt', 'stāsta/stāstīja/stāstīt', 'teica/teikt']",pastāstīt
tell,"It seems like when I tell that story of Brian to my class, a lot of them want to come up after class and tell me about their similar experience, how a teacher shut them down, or how a student was particularly cruel to them.","daudzi pēc nodarbības vēlējās pienākt pie manis un pastāstīt par savu līdzīgo pieredzi, kā skolotājs viņus ir noraidījis vai kā pret viņiem kāds skolēns ir bijis īpaši nežēlīgs. Tajā brīdī daži pat pārstāja domāt,","['pastāstīt', 'pateikt', 'stāsta/stāstīja/stāstīt', 'teica/teikt']",pastāstīt
tell,"I want to tell you about an experiment using the candle problem, done by a scientist named Sam Glucksberg, who is now at Princeton University, US, This shows the power of incentives.","Vēlos jums pastāstīt par šo eksperimentu, pievēršoties sveces problēmai, kā to risinājis zinātnieks Sems Gluksbergs, kurš tagad strādā ASV Prinstonas universitātē. Tas parāda stimulu spēku.","['pastāstīt', 'pateikt', 'stāsta/stāstīja/stāstīt', 'teica/teikt']",pastāstīt
tell,"And he wrote that, while he was in the camp, he could tell, should they ever be released, which of the people would be OK, and which would not.","Un viņš rakstīja, ka, kamēr viņš bija šajā nometnē, viņš varēja pateikt, ja viņi kādreiz tiktu atbrīvoti, kuriem cilvēkiem viss būtu kārtībā un kuriem nē.","['pastāstīt', 'pateikt', 'stāsta/stāstīja/stāstīt', 'teica/teikt']",pateikt
tell,"I wished to tell him that what makes most of us who we are most of all is not our minds and not our bodies and not what happens to us, but how we respond to what happens to us.","Es gribēju viņam pateikt, ka pats galvenais, kas padara mūs tādus, kādi esam — ir nevis mūsu prāts vai ķermenis, vai kas ar mums notiek, bet gan kā mēs uz notiekošo reaģējam.","['pastāstīt', 'pateikt', 'stāsta/stāstīja/stāstīt', 'teica/teikt']",pateikt
tell,"But I think, as a general rule, we're too inclined to tell the good versus evil story.","mēs visi to zinām, vai ne? Taču kopumā, manuprāt, mēs pārlieku tiecamies stāstīt šo „labais pret ļauno” stāstu.","['pastāstīt', 'pateikt', 'stāsta/stāstīja/stāstīt', 'teica/teikt']",stāsta/stāstīja/stāstīt
tell,"And I would like to tell you a few personal stories about what I like to call ""the danger of the single story.""",ko es saucu par vienīgā stāsta draudiem.,"['pastāstīt', 'pateikt', 'stāsta/stāstīja/stāstīt', 'teica/teikt']",stāsta/stāstīja/stāstīt
tell,"He was telling me, ""Patients are coming.""","Viņš man teica, ""Nāk pacienti.""","['pastāstīt', 'pateikt', 'stāsta/stāstīja/stāstīt', 'teica/teikt']",teica/teikt
tell,"He told me, ""It seems like the United States has run out of jobs, because they're just making some up: cat psychologist, dog whisperer, tornado chaser.""","Viņš teica: „Izskatās, ka ASV ir beigušās profesijas, jo viņi sāk izdomāt jaunas: kaķu psihologs, suņu vārdotājs, virpuļviesuļu ķērājs.”","['pastāstīt', 'pateikt', 'stāsta/stāstīja/stāstīt', 'teica/teikt']",teica/teikt
tell,"And what I've tried to do now, and I can't tell you I do it consistently and I can't tell you it's easy, is to say to the addicts in my life that I want to deepen the connection with them, to say to them, I love you whether you're using or you're not.","Tas, ko mēģinu tagad darīt, – es nevaru teikt, ka daru to pastāvīgi, un nevaru teikt, ka tas ir viegli, – ir teikt sev tuvajiem atkarīgajiem, ka vēlos padziļināt attiecības ar viņiem. Es saku, ka mīlu tos, vienalga, vai viņi lieto vai ne.","['pastāstīt', 'pateikt', 'stāsta/stāstīja/stāstīt', 'teica/teikt']",teica/teikt
could,I put my flippers on. I could barely part my lips.,Es uzvilku pleznas. Es nevarēju gandrīz atvērt savas lūpas.,"['nevarēja/nevarēju', 'varēja/varēju/varu']",nevarēja/nevarēju
could,"So if there was this world and this screen, and if there was the physical world around me, I couldn't ever get them together in the same place.","Tātad, ja pastāvēja šī pasaule ekrānā un fiziskā pasaule ap mani, es tās nekad nevarēju dabūt vienuviet.","['nevarēja/nevarēju', 'varēja/varēju/varu']",nevarēja/nevarēju
could,But he was right -- I couldn't do the tail.,Bet viņam bija taisnība -- es nevarēju uztaisīt asti.,"['nevarēja/nevarēju', 'varēja/varēju/varu']",nevarēja/nevarēju
could,"They came and went, and I couldn't quite do stuff.","atnāca un pagāja, un es nevarēju neko uzsākt.","['nevarēja/nevarēju', 'varēja/varēju/varu']",nevarēja/nevarēju
could,(Laughter) I couldn't pick a career.,"(Smiekli) Es nevarēju izlemt, par ko kļūt.","['nevarēja/nevarēju', 'varēja/varēju/varu']",nevarēja/nevarēju
could,"And I couldn't help notice that the people who were perpetrating the appalling atrocities, the paramilitary organizations, were actually the same people running the organized criminal syndicates.","Es nevarēju nepamanīt, ka cilvēki, kas veica šīs atbaidošās zvērības, pusmilitārās organizācijas, bija tie paši cilvēki, kas vadīja organizētās noziedzības sindikātus.","['nevarēja/nevarēju', 'varēja/varēju/varu']",nevarēja/nevarēju
could,You could count them in five minutes.,Tos varēja saskaitīt piecās minūtēs.,"['nevarēja/nevarēju', 'varēja/varēju/varu']",varēja/varēju/varu
could,"So when you go home and you walk through your front door, take a second and ask yourselves, ""Could I do with a little life editing?","Tāpēc, kad dodaties majās un ieejat pa durvīm, veltiet mirkli un jautājiet sev: ""Vai es varu mazliet pārkārtot dzīvi?","['nevarēja/nevarēju', 'varēja/varēju/varu']",varēja/varēju/varu
could,"And you know, when he walked in, I could just tell that he saw them.","Ziniet, kad viņš ienāca, varēja saprast, ka viņš tās ir pamanījis.","['nevarēja/nevarēju', 'varēja/varēju/varu']",varēja/varēju/varu
could,"But what lifted my heart and strengthened my soul was that even though this was the case, although they were not seen as ordinary, this could only mean one thing: that they were extraordinary -- autistic and extraordinary.","Taču manu sirdi un dvēseli sasildīja tas, ka, lai arī tā tas bija šajā gadījumā, lai arī uz viņiem neskatījās kā parastiem, tas varēja nozīmēt tikai vienu: ka viņi bija neparasti, autiski un neparasti.","['nevarēja/nevarēju', 'varēja/varēju/varu']",varēja/varēju/varu
could,"My parents reinforced this notion that I could do anything, that no dream was impossible, and my dream was to be on the daytime soap opera ""General Hospital.""","Mani vecāki nostiprināja šo pārliecību, ka es varu visu, ka neviens sapnis nav neiespējams, un mans sapnis bija nokļūt dienas ziepju operā „Galvenā slimnīca”.","['nevarēja/nevarēju', 'varēja/varēju/varu']",varēja/varēju/varu
could,"It could take 10,000 years for there to be a significant environmental change, and during that period of time it would evolve a new behavior.","Varēja paiet 10 000 gadu pirms vide būtiski mainījās, un tajā laikā šīs radības attīstīja jaunu uzvedības modeli.","['nevarēja/nevarēju', 'varēja/varēju/varu']",varēja/varēju/varu
could,Which ones of these could be self-portraits?,Kuri no tiem varēja būt pašportreti?,"['nevarēja/nevarēju', 'varēja/varēju/varu']",varēja/varēju/varu
student,"I encourage math teachers I talk to to use multimedia, because it brings the real world into your classroom in high resolution and full color; to encourage student intuition for that level playing field; to ask the shortest question you possibly can and let those more specific questions come out in conversation; to let students build the problem, because Einstein said so; and to finally, in total, just be less helpful, because the textbook is helping you in all the wrong ways: It's buying you out of your obligation, for patient problem solving and math reasoning, to be less helpful.","Es iedrošinu matemātikas skolotājus, ar kuriem runāju, izmantot multimedijus, jo tie ienes klasē īsto dzīvi, augstā izšķirtspējā un pilnīgās krāsās, iedrošināt skolēnu intuīciju šim vienlīdzīgajam spēlēšanās līmenim, prasīt īsākos iespējamos jautājumus un ļaut specifiskākiem jautājumiem uzpeldēt sarunas gaitā, ļaut skolēniem veidot uzdevumu, jo Einšteins tā teica, un, beigu beigās, vienkārši būt mazāk izpalīdzīgiem, jo mācību grāmatas jums palīdz nepareizā veidā. Tās atbrīvo jūs no pienākuma risināt pacietīgi un domāt matemātiski.","['skolēni/skolēniem', 'studenti/studentiem/students/studentu']",skolēni/skolēniem
student,"Now the students and I enjoyed the class, but it occurred to me that while the subject matter of the class is advanced and modern, the teaching technology isn't.","Mēs ar studentiem izbaudījām šo nodarbību, bet man ienāca prātā, ka, lai arī šīs nodarbības tēma ir progresīva un mūsdienīga, mācībās izmantotā tehnoloģija tāda nav.","['skolēni/skolēniem', 'studenti/studentiem/students/studentu']",studenti/studentiem/students/studentu
