concept,source language text,target language text,variations,label
could,"But with this project, we see that Russia could have had a different history and a democratic future, as any other country could or still can.","Bet, pateicoties šim projektam, redzam, ka Krievijas vēsture varēja būt citāda, tās nākotne tāpat kā jebkurai valstij varēja un var būt demokrātiska.","['nevarēja/nevarēju', 'varēja/varēju/varu']",varēja/varēju/varu
could,"Well luckily, reassurance could be offered.",Par laimi satraukumu varēja remdēt.,"['nevarēja/nevarēju', 'varēja/varēju/varu']",varēja/varēju/varu
could,This left a powder that could be mixed into a drinkable solution or recombined with the cocoa butter to create the solid chocolate we know today.,"Pāri palika pulveris, no kā varēja pagatavot dzērienu vai ko varēja sajaukt ar kakao sviestu, lai iegūtu cietu šokolādi, kādu pazīstam mūsdienās.","['nevarēja/nevarēju', 'varēja/varēju/varu']",varēja/varēju/varu
could,"I was blind, I couldn't speak and I couldn't walk.","Es biju akla, nevarēju parunāt, un nevarēju pastaigāt.","['nevarēja/nevarēju', 'varēja/varēju/varu']",nevarēja/nevarēju
could,"And I remember sitting in the passenger seat as we drove in silence, crouched as low as I could go in my seat, for the first time in my life, afraid for anyone to know I was a Muslim.","Es atceros sevi sēžam pasažiera sēdeklī, braucot klusumā, cik vien zemu varēju, piespiedusies pie sava sēdekļa, pirmo reizi mūžā baidoties, ka kāds uzzinās, ka esmu musulmane.","['nevarēja/nevarēju', 'varēja/varēju/varu']",varēja/varēju/varu
could,The only bit of ice I could find -- it took me 36 hours of skiing around trying to find an airstrip -- was exactly 473 meters. I could measure it with my skis.,"Vienīgais piemērotais gabals, ko atradu, – lai to atrastu, slēpoju apkārt 36 stundas, – bija tieši 473 metrus garš. Varēju to izmērīt ar slēpēm.","['nevarēja/nevarēju', 'varēja/varēju/varu']",varēja/varēju/varu
could,"(Laughter) And with that entire wealth of England, King Henry could not buy any antibiotics, he could not buy refrigeration, he could not buy a trip of a thousand miles, whereas this rickshaw wallah in India could save up and buy antibiotics and he could buy refrigeration.",Un ar visu šo Anglijas bagātību karalis Henrijs nevarēja nopirkt nekādas antibiotikas. Viņš nevarēja iegādāt ledusskapi. Viņš nevarēja nopirkt tūkstoš jūdžu ceļojumu. Turpretī šis rikšas zēns Indijā var iekrāt un nopirkt antibiotikas. Viņš varētu nopirkt ledusskapi.,"['nevarēja/nevarēju', 'varēja/varēju/varu']",nevarēja/nevarēju
could,I couldn't take it to a laboratory and experiment with it.,Es to nevarēju aiznest uz laboratoriju un veikt eksperimentus.,"['nevarēja/nevarēju', 'varēja/varēju/varu']",nevarēja/nevarēju
could,"I had so many words in my mind, that I couldn't wait to be able to share them.","Man prātā bija tik daudz vārdu, ka nevarēju vien sagaidīt, kad varēšu tos izteikt.","['nevarēja/nevarēju', 'varēja/varēju/varu']",nevarēja/nevarēju
could,Then I remembered it could be a bunch of things.,"Tad atcerējos, ka tas varēja būt šis tas.","['nevarēja/nevarēju', 'varēja/varēju/varu']",varēja/varēju/varu
could,"(Laughter) So, naturally, the only way out of the slump that I could think of was, I decided to call Oprah.","(Smiekli) Tāpēc, protams, vienīgā izeja, ko es varēju iedomāties, bija piezvanīt Oprai.","['nevarēja/nevarēju', 'varēja/varēju/varu']",varēja/varēju/varu
could,"Now when this law first passed, the world's hottest MP3 player could hold just 10 songs.","Kad šo likumu pirmoreiz pieņēma, pasaules pieprasītākajā MP3 atskaņotājā varēja uzglabāt 10 dziesmas.","['nevarēja/nevarēju', 'varēja/varēju/varu']",varēja/varēju/varu
could,"And I asked him, how long is it possible to go without breathing, like how long could I go without air?","un jautāju viņam, cik ilgi iespējams iztikt bez elpošanas, cik ilgi es varu iztikt bez gaisa.","['nevarēja/nevarēju', 'varēja/varēju/varu']",varēja/varēju/varu
could,"But just three days later, on a day they called Red Monday, the media and the politicians told us, and we believed, that Sputnik was proof that our enemy had beaten us in science and technology, and that they could now attack us with hydrogen bombs, using their Sputnik rocket as an IBM missile.","Tomēr pēc nieka trim dienām, dienā, ko viņi iesauca Sarkano pirmdienu, plašsaziņas līdzekļi un politiķi mums bija iestāstījuši, un mēs noticējām, ka Sputnik bija pierādījums tam, ka ienaidnieks ir mūs sakāvis zinātnē un tehnoloģijās un, ka nu, izmantojot Sputnik raķeti kā SKBR, viņi varēja mums uzbrukt ar ūdeņraža bumbām.","['nevarēja/nevarēju', 'varēja/varēju/varu']",varēja/varēju/varu
could,"But he also loved his congregation, and you could feel this love in the sermons that he gave every week for the 62 years that he was a rabbi.","Bet viņš arī mīlēja savu draudzi, un šo mīlestību varēja just sprediķos, ko viņš teica katru nedēļu, visu 62 gadus garumā, kuros viņš bija rabīns.","['nevarēja/nevarēju', 'varēja/varēju/varu']",varēja/varēju/varu
could,"In my case, I arrived in Los Angeles, the sun was setting, and everything I owned -- a guitar, a suitcase and some documents -- I could carry all of it with my two hands.","Manā gadījumā es ierados Losandželosā, saule rietēja, un visu, kas man bija, – ģitāru, ceļasomu un dokumentus – to visu varēju saņemt divās rokās.","['nevarēja/nevarēju', 'varēja/varēju/varu']",varēja/varēju/varu
could,"(Laughter) But instead, I remained a glorified piece of furniture that you could only recognize from the back of my head, and it became clear to me that casting directors didn't hire fluffy, ethnic, disabled actors.","(Smiekli) Tā vietā es biju un paliku skaista mēbele, ko varēja atpazīt tikai pēc mana pakauša, un man kļuva skaidrs, ka atlases režisori neņem darbā apaļīgus mazākumtautību aktierus ar invaliditāti.","['nevarēja/nevarēju', 'varēja/varēju/varu']",varēja/varēju/varu
could,"I knew right away that this was a golden hour, a short period of time in which I could change his story, I could change the story that he would tell himself for the rest of his life.","Man tūlīt pat bija skaidrs, ka šī ir zelta stunda, īss laika sprīdis, kurā varu mainīt viņa stāstu, varu mainīt stāstu, ko viņš sev stāstīs visu atlikušo mūžu.","['nevarēja/nevarēju', 'varēja/varēju/varu']",varēja/varēju/varu
could,"You know, I could spend a year not killing, but spending a year not gossiping, not coveting, not lying -- you know, I live in New York, and I work as a journalist, so this was 75, 80 percent of my day I had to do it.","ko pieļaujam katru dienu. Ziniet, varu pavadīt gadu nenogalinot, bet gads bez baumošanas, iekāres un melošanas... Es dzīvoju Ņujorkā un strādāju par žurnālistu, viss iepriekšminētais veido 75 – 80 procentus manas darba dienas.","['nevarēja/nevarēju', 'varēja/varēju/varu']",varēja/varēju/varu
could,"So I could go into edit mode, I could select the theater, I could add down at the bottom the name, and I could save it back.","Es varu ieiet rediģēšanas režīmā, es varu iezīmēt teātri, es varu pievienot te apakšā nosaukumu un varu to saglabāt.","['nevarēja/nevarēju', 'varēja/varēju/varu']",varēja/varēju/varu
could,My father had been given an old gun that could not even reach the opposite riverbank.,"Manam tēvam bija iedots vecs ierocis, kas pat nevarēja aizšaut līdz pretējam krastam.","['nevarēja/nevarēju', 'varēja/varēju/varu']",nevarēja/nevarēju
could,It couldn't be further from the truth for me.,Manā gadījumā tas nevarēja būt vēl tālāk no patiesības.,"['nevarēja/nevarēju', 'varēja/varēju/varu']",nevarēja/nevarēju
could,"Darwin worried about the relationship between what he said and the truths of religion, but he could proceed, he could write books about his subject without having to say what the relationship was to the religious claims, and similarly, geologists increasingly could talk about it.","Darvinu satrauca attiecības starp viņa teikto un reliģijas patiesībām, bet viņš varēja turpināt rakstīt grāmatas par savu tematu, bez vajadzības norādīt, kāda bija šī saikne ar reliģiju. Līdzīgi par to arvien vairāk varēja runāt ģeologi.","['nevarēja/nevarēju', 'varēja/varēju/varu']",varēja/varēju/varu
could,"It didn't matter what she was crying about, she could get on my knee, she could snot my sleeve up, just cry, cry it out.","Nebija svarīgi, par ko viņa raudāja, viņa varēja tikt man uz ceļa, piepuņķot manu piedurkni, raudāt un izraudāties.","['nevarēja/nevarēju', 'varēja/varēju/varu']",varēja/varēju/varu
could,You could turn them up or turn them down.,Tos viegli varēja grozīt.,"['nevarēja/nevarēju', 'varēja/varēju/varu']",varēja/varēju/varu
could,"Darwin worried about the relationship between what he said and the truths of religion, but he could proceed, he could write books about his subject without having to say what the relationship was to the religious claims, and similarly, geologists increasingly could talk about it.","Darvinu satrauca attiecības starp viņa teikto un reliģijas patiesībām, bet viņš varēja turpināt rakstīt grāmatas par savu tematu, bez vajadzības norādīt, kāda bija šī saikne ar reliģiju. Līdzīgi par to arvien vairāk varēja runāt ģeologi.","['nevarēja/nevarēju', 'varēja/varēju/varu']",varēja/varēju/varu
could,"♫ Where do we go from here? ♫ ♫ How do we carry on? ♫ ♫ I can't get beyond the questions ♫ ♫ Clambering for the scraps ♫ ♫ in the shatter of us, collapsed ♫ ♫ It cuts me with every could have been ♫ ♫ Pain on pain on play, repeating ♫ ♫ With the backup, makeshift life in waiting ♫ ♫ Everybody says ♫ ♫ time heals everything ♫ ♫ What of the wretched hollow? ♫ ♫ The endless in between? ♫ ♫ Are we just going to wait it out? ♫ ♫ There is nothing to see here now ♫ ♫ Turning the sign around ♫ ♫ We're closed to the Earth 'til further notice ♫ ♫ A crumbling cliche case ♫ ♫ crumpled and puffy faced ♫ ♫ caught dead in the stare of a thousand miles ♫ ♫ All I want, only one street level miracle ♫ ♫ I'll be an out and out born again ♫ ♫ from none more cynical ♫ ♫ Everybody says ♫ ♫ that time heals everything ♫ ♫ But what of the wretched hollow? ♫ ♫ The endless in between? ♫ ♫ Are we just going to wait it out? ♫ ♫ And sit here cold? ♫ ♫ We will be long gone by then ♫ ♫ In lackluster ♫ ♫ In dust we lay around old magazines ♫ ♫ Fluorescent lighting sets the scene ♫ ♫ for all we could and should be being ♫ ♫ in the one life that we've got ♫ ♫ Everybody says ♫ ♫ time heals everything ♫ ♫ And what of the wretched hollow? ♫ ♫ The endless in between? ♫ ♫ Are we just going to wait it out? ♫ ♫ Just going to sweat it out? ♫ ♫ Just going to sweat it out? ♫ ♫ Wait it out ♫ (Applause)","♫ Kā mums būs tālāk? ♫ ♫ Kā turpināt? ♫ ♫ Es netieku tālāk par jautājumiem ♫ ♫ Rāpus ķeru pēc lauskām ♫ ♫ Palikušām, mums plīstot ♫ ♫ Sāpīgi griež viss, kas varēja būt ♫ ♫ Sāpju sāpes skan un skan ♫ ♫ Priekšā rezerves, pagaidu dzīve gaida ♫ ♫ Visi saka ♫ ♫ Laiks dziedē visu ♫ ♫ Ko iesākt ar mokošo tukšumu? ♫ ♫ Un bezgalīgo „līdz tam”? ♫ ♫ Vai gaidīsim, kamēr pāries? ♫ ♫ Te vairs nav, ko redzēt ♫ ♫ Apgriežam zīmi otrādi ♫ ♫ Esam pasaulei slēgti līdz turpmākam paziņojumam ♫ ♫ Veca, drillēta plate ♫ ♫ Burzīta un pampusi seja ♫ ♫ Tukšs skatiens tālu tālumā ♫ ♫ Es vēlos vien mazu ikdienas brīnumu ♫ ♫ Caurcaurēm dzimšu no jauna ♫ ♫ Pat ne drusku ciniskāka ♫ ♫ Visi saka ♫ ♫ ka laiks dziedē visu ♫ ♫ Bet kā ar mokošo tukšumu? ♫ ♫ Un bezgalīgo „līdz tam”? ♫ ♫ Vai gaidīsim, kamēr pāries? ♫ ♫ Ja iekšā salst? ♫ ♫ Līdz tam jau sen būsim zuduši ♫ ♫ Nebūtībā ♫ ♫ Apkārt gulst putekļi un veci žurnāli ♫ ♫ Mums pretim veras priekškars balts ♫ ♫ Visam, kas varēja būt un kam jākļūst bija ♫ ♫ Šajā dzīvē vienīgajā ♫ ♫ Visi saka ♫ ♫ Laiks dziedē visu ♫ ♫ Bet ko iesākt ar mokošo tukšumu? ♫ ♫ Un bezgalīgo „līdz tam”? ♫ ♫ Vai gaidīsim, kamēr pāries? ♫ ♫ Vienkārši izturēsim? ♫ ♫ Vienkārši izturēsim? ♫ ♫ Kamēr pāries ♫ (Aplausi)","['nevarēja/nevarēju', 'varēja/varēju/varu']",varēja/varēju/varu
could,"So he sat down -- and I imagine he had nothing more than a simple piece of paper and a pencil -- and he tried to write down, and did write down, the simplest function that he could think of, which had the boundary conditions that the wave function vanish when things touch and is smooth in between.","Tā nu viņš apsēdās – un es iztēlojos, ka viņam nebija nekā vairāk kā vienkārša papīra lapa un zīmulis – un viņš centās uzrakstīt un uzrakstīja visvienkāršāko funkciju, kādu vien varēja iedomāties, ar robežnosacījumiem, ka viļņa funkcija pazūd, kad atomi saskaras, un ir līdzena pārējā laikā.","['nevarēja/nevarēju', 'varēja/varēju/varu']",varēja/varēju/varu
could,"Obviously I couldn't get 20 million people to the same dinner party, so I figured out a way where I could introduce them to each other photographically without any artifice, without any lighting, or without any manipulation of any kind on my part.","Saprotams, ka es nevarēju uzaicināt 20 miljonus cilvēku uz vienām vakariņām, tāpēc es atradu veidu, kā viņus iepazīstināt ar fotogrāfiju palīdzību bez jebkādām viltībām, bez gaismas trikiem vai jebkādas manipulēšanas no manas puses.","['nevarēja/nevarēju', 'varēja/varēju/varu']",nevarēja/nevarēju
could,(Laughter) Couldn't do it. Could not wait.,(Smiekli) Nevarēja. Nevarēja nociesties.,"['nevarēja/nevarēju', 'varēja/varēju/varu']",nevarēja/nevarēju
could,"Welcome. If I could have the first slide, please?",Sveicināti. Vai es varu palūgt pirmo slaidu?,"['nevarēja/nevarēju', 'varēja/varēju/varu']",varēja/varēju/varu
could,"You sometimes had to send out for it, so the process could take weeks.","Reizēm tā bija jāpasūta no citas nodaļas, tā ka šis process varēja prasīt nedēļas.","['nevarēja/nevarēju', 'varēja/varēju/varu']",varēja/varēju/varu
could,"He could buy things that King Henry, in all his wealth, could never buy.","Viņš varētu pirkt lietas, ko karalis Henrijas ar visu savu bagātību nevarēja.","['nevarēja/nevarēju', 'varēja/varēju/varu']",nevarēja/nevarēju
could,I couldn't deal with the success of furniture -- I wasn't secure enough as an architect -- and so I closed it all up and made furniture that nobody would like.,"Es nevarēju tikt galā ar mēbeļu panākumiem -- es nejutos pietiekami drošs kā arhitekts -- un tā es to visu aizvēru un izveidoju mēbeles, kuras nevienam nepatiktu.","['nevarēja/nevarēju', 'varēja/varēju/varu']",nevarēja/nevarēju
could,They were bombing -- not very close -- but you could hear the noise of the bombs.,"Ne pārāk tuvu notika apšaude, taču varēja dzirdēt granātu troksni.","['nevarēja/nevarēju', 'varēja/varēju/varu']",varēja/varēju/varu
could,"For five years, I had been working with an ultraviolet lamp trying to recover traces of the writing and I'd gone about as far as technology at the time could actually take me.","Piecus gadus es biju strādājis ar ultravioletās gaismas lampu, cenšoties atjaunot rakstītā pēdas, un biju ticis tik tālu, cik tā laika tehnoloģija mani varēja aizvest.","['nevarēja/nevarēju', 'varēja/varēju/varu']",varēja/varēju/varu
could,"And it was all of one material, and the metal could go on the roof as well as the walls.","Un tas bija viss viens materiāls, Un metāls varēja but uz jumta tik pat labi kā uz sienām.","['nevarēja/nevarēju', 'varēja/varēju/varu']",varēja/varēju/varu
could,"I assumed that I could put a water tank at Lincoln Center and if I stayed there a week not eating, I would get comfortable in that situation and I would slow my metabolism, which I was sure would help me hold my breath longer than I had been able to do it.","Es nospriedu, ka varētu novietot ūdens tvertni Linkolna centrā, un, ja es tur nosēdētu nedēļu bez ēšanas, es iejustos tajā vietā un palēninātu vielmaiņu, kas, pēc manām domām, palīdzētu aizturēt elpu ilgāk, nekā es to varēju pirms tam.","['nevarēja/nevarēju', 'varēja/varēju/varu']",varēja/varēju/varu
could,"I remember how frightening it was to see the chandelier that hung above our dining table swing back and forth during every minor earthquake, and I sometimes couldn't sleep at night, terrified that the Big One might strike while we were sleeping.","Es atceros, cik biedējoši bija katras mazākas zemestrīces laikā vērot, kā lustra virs mūsu ēdamgalda šūpojās šurpu turpu. Es dažreiz pat naktīs nevarēju gulēt, šausmu pārņemta, ka, kamēr mēs guļam, varētu notikt spēcīga zemestrīce.","['nevarēja/nevarēju', 'varēja/varēju/varu']",nevarēja/nevarēju
could,"So, one person could actually play and almost -- this is pretty heavy -- carry the hurdy-gurdy.",Viens cilvēks varēja spēlēt un gandrīz — tā ir pasmaga — pārnēsāt rata liru.,"['nevarēja/nevarēju', 'varēja/varēju/varu']",varēja/varēju/varu
could,"So much so, that I couldn't even talk to anyone else in the car and I couldn't even listen to music.","Tik ļoti, ka es mašīnā pat nevarēju ne ar vienu sarunāties un nevarēju pat klausīties mūziku.","['nevarēja/nevarēju', 'varēja/varēju/varu']",nevarēja/nevarēju
could,"So, you can say like, ""Because I knew my gay son was going to go to hell if he found a boyfriend, I chopped his head off. And that was the most compassionate thing I could do.""","Tad nu jūs varat sacīt: ""Tā kā es zināju, ka mans dēls gejs nokļūs ellē, ja atradīs sev partneri, es nocirtu viņa galvu. Un tā bija iejūtīgākā lieta, ko varēju paveikt.""","['nevarēja/nevarēju', 'varēja/varēju/varu']",varēja/varēju/varu
could,"I knew right away that this was a golden hour, a short period of time in which I could change his story, I could change the story that he would tell himself for the rest of his life.","Man tūlīt pat bija skaidrs, ka šī ir zelta stunda, īss laika sprīdis, kurā varu mainīt viņa stāstu, varu mainīt stāstu, ko viņš sev stāstīs visu atlikušo mūžu.","['nevarēja/nevarēju', 'varēja/varēju/varu']",varēja/varēju/varu
could,"This soft mild cheese could be added to curries and sauces, or simply fried as a quick vegetarian dish.",Šo maigo un mīksto sieru varēja pievienot karijiem un mērcēm vai vienkārši apcept kā veģetāru ēdienu.,"['nevarēja/nevarēju', 'varēja/varēju/varu']",varēja/varēju/varu
could,"My next pursuit was I wanted to see how long I could go without breathing, like how long I could survive with nothing, not even air.","Mans nākamais mērķis bija pamēģināt, cik ilgi es varu izturēt bez elpošanas, cik ilgi es varu izdzīvot bez nekā, pat bez gaisa.","['nevarēja/nevarēju', 'varēja/varēju/varu']",varēja/varēju/varu
could,"Steven Pinker: Very much. It would fit both in Wright's theory, that it allows us to enjoy the benefits of cooperation over larger and larger circles. But also, I think it helps us imagine what it's like to be someone else. I think when you read these horrific tortures that were common in the Middle Ages, you think, how could they possibly have done it, how could they have not have empathized with the person that they're disemboweling? But clearly, as far as they're concerned, this is just an alien being that does not have feelings akin to their own. Anything, I think, that makes it easier to imagine trading places with someone else means that it increases your moral consideration to that other person.","Stīvens Pinkers: Visnotaļ. Tas būtu saskaņā gan ar Raita teoriju, kas ļauj mums baudīt sadarbības priekšrocības aizvien plašākos un plašākos mērogos. Taču, manuprāt, tas arī ļauj mums iztēloties, kā mēs justos otra ādā. Kad lasām par briesmīgo spīdzināšanu, kas bija ierasta Viduslaikos, prātojam, kā gan viņi uz ko tādu bija spējīgi, kā viņi varēja nejust nekādu iejūtību pret cilvēku, kam izvilka iekšas? Taču acīmredzot, ciktāl tas attiecās uz viņiem, tā bija atsvešināta būtne bez līdzīgām jūtām. Manuprāt, jebkas, kas ļauj vieglāk iztēloties iekāpšanu otra kurpēs, veicina arī morālu apdomību attiecībā pret šo cilvēku.","['nevarēja/nevarēju', 'varēja/varēju/varu']",varēja/varēju/varu
could,You could get a Humphrey Bogart sandwich.,varēja dabūt Hamfrija Bogarta sviestmaizi.,"['nevarēja/nevarēju', 'varēja/varēju/varu']",varēja/varēju/varu
could,"And they could raise the Indian flag and become a sovereign nation, but in very big difficulties down there.","Un nu viņi varēja pacelt Indijas karogu un kļūt par suverēnu nāciju, bet atrodoties lejā, ļoti smagā situācijā.","['nevarēja/nevarēju', 'varēja/varēju/varu']",varēja/varēju/varu
could,(Laughter) The other thing I couldn't tell him is that I didn't want any.,"(Smejas) Otra lieta, ko es nevarēju teikt, bija, ka man negribējās.","['nevarēja/nevarēju', 'varēja/varēju/varu']",nevarēja/nevarēju
could,And they couldn't figure out what was going on until somebody came out on deck and announced that one of the people onboard had died during a nap in his bunk.,"Viņi nevarēja saprast, kas par lietu, līdz kāds uznāca uz klāja un paziņoja, ka viens no cilvēkiem uz kuģa miegā nomiris.","['nevarēja/nevarēju', 'varēja/varēju/varu']",nevarēja/nevarēju
could,So I couldn't figure out what to read today.,"Tāpēc es nevarēju izdomāt, ko šodien lasīt.","['nevarēja/nevarēju', 'varēja/varēju/varu']",nevarēja/nevarēju
could,"And it also turns out to be precisely what could have stopped this crisis, the one that cost us 11 trillion dollars just in the household sector, that cost us 10 million jobs, was the easiest financial crisis by far to have avoided completely if we had simply learned the lessons of epidemics of control fraud, particularly using this recipe.","Izrādās, tieši tas pats būtu varējis apturēt šo krīzi, kas mums izmaksāja 11 triljonus dolāru mājsaimniecību sektorā vien, kas mums maksāja 10 miljonus darba vietu, kas bija viena no vienkāršākajām krīzēm, no kuras varēja pilnībā izvairīties, ja vien mēs būtu apguvuši mācību par korporatīvās krāpšanas epidēmiju, jo īpaši izmantojot šo recepti.","['nevarēja/nevarēju', 'varēja/varēju/varu']",varēja/varēju/varu
could,"But I got no DVD, and because I couldn't figure out which was better, I did what many of us do in hard choices: I took the safest option.","Bet es nesaņēmu šādu DVD, un, tā kā nevarēju izlemt, kas ir labāk, es darīju to, ko dara daudzi, saskaroties ar grūtām izvēlēm — es izvēlējos drošāko variantu.","['nevarēja/nevarēju', 'varēja/varēju/varu']",nevarēja/nevarēju
could,"Now Italian police, when this trade started, had just two boats which could go at the same speed.","Tajā laikā, kad tas sākās, Itālijas policijai bija tikai 2 laivas, kuras varēja pārvietoties ar līdzvērtīgu ātrumu.","['nevarēja/nevarēju', 'varēja/varēju/varu']",varēja/varēju/varu
could,"They could amuse themselves for hours by flapping their hands in front of their faces, but they were panicked by little things like their favorite toy being moved from its usual place without their knowledge.","Viņi stundām ilgi varēja sevi izklaidēt, plivinot rokas sev gar seju, taču krita panikā par sīkumiem, piemēram, ja to mīļākā rotaļlieta pārvietota citā vietā, viņiem nezinot.","['nevarēja/nevarēju', 'varēja/varēju/varu']",varēja/varēju/varu
could,My mind became a tool that I could use to either close down to retreat from my reality or enlarge into a gigantic space that I could fill with fantasies.,"Mans prāts kļuva par rīku, ko es varēju izmantot, lai noslēgtos, izbēgtu no realitātes vai izplestos milzīgā telpā, ko varēju piepildīt ar fantāzijām.","['nevarēja/nevarēju', 'varēja/varēju/varu']",varēja/varēju/varu
could,So I couldn't know -- I didn't know that I couldn't speak or understand language until I tried.,"Es nevarēju zināt, es nezināju, ka nespēju runāt un saprast runāto, līdz to nepamēģināju.","['nevarēja/nevarēju', 'varēja/varēju/varu']",nevarēja/nevarēju
could,"So I ran out in the freezing cold, and I photographed every single person that I knew that I could get to in February of about two years ago.","Tā tajā februārī pirms diviem gadiem es devos ārā lielā aukstumā un fotogrāfēju katru cilvēku, kuram es varēju tikt klāt.","['nevarēja/nevarēju', 'varēja/varēju/varu']",varēja/varēju/varu
could,"(Laughter) I could see in her eyes, it was terror.","(Smiekli) Es varēju redzēt viņu acīs, viņi bija šausmās.","['nevarēja/nevarēju', 'varēja/varēju/varu']",varēja/varēju/varu
